WORD: uses, FREQ: 1
WORD: forms, FREQ: 1
WORD: fleeting, FREQ: 1
WORD: chance, FREQ: 1
WORD: enrico, FREQ: 1
WORD: salerno, FREQ: 1
WORD: latter, FREQ: 1
WORD: already, FREQ: 1
WORD: committed, FREQ: 1
WORD: dirty, FREQ: 1
WORD: dozen, FREQ: 1
WORD: romantic, FREQ: 1
WORD: opposite, FREQ: 1
WORD: appeal, FREQ: 1
WORD: banjo, FREQ: 1
WORD: sentence, FREQ: 1
WORD: judgement, FREQ: 1
WORD: gaunt, FREQ: 1
WORD: appearance, FREQ: 1
WORD: expert, FREQ: 1
WORD: marksmanship, FREQ: 1
WORD: benedicto, FREQ: 1
WORD: pacífico, FREQ: 1
WORD: juan, FREQ: 1
WORD: rat, FREQ: 1
WORD: comical, FREQ: 1
WORD: oafish, FREQ: 1
WORD: cagey, FREQ: 1
WORD: resilient, FREQ: 1
WORD: fast, FREQ: 1
WORD: talking, FREQ: 1
WORD: authorities, FREQ: 1
WORD: crimes, FREQ: 1
WORD: manages, FREQ: 1
WORD: state, FREQ: 1
WORD: affairs, FREQ: 1
WORD: gian, FREQ: 1
WORD: volontè, FREQ: 1
WORD: someone, FREQ: 1
WORD: natural, FREQ: 1
WORD: comic, FREQ: 1
WORD: talent, FREQ: 1
WORD: chose, FREQ: 1
WORD: won, FREQ: 1
WORD: particular, FREQ: 1
WORD: railroads, FREQ: 1
WORD: met, FREQ: 1
WORD: skeptical, FREQ: 1
WORD: type, FREQ: 1
WORD: screened, FREQ: 1
WORD: credit, FREQ: 1
WORD: got, FREQ: 1
WORD: famously, FREQ: 1
WORD: sharing, FREQ: 1
WORD: bizarre, FREQ: 1
WORD: humor, FREQ: 1
WORD: allowed, FREQ: 1
WORD: changes, FREQ: 1
WORD: terms, FREQ: 1
WORD: outfit, FREQ: 1
WORD: recurring, FREQ: 1
WORD: gestures, FREQ: 1
WORD: realized, FREQ: 1
WORD: friends, FREQ: 1
WORD: communicated, FREQ: 1
WORD: observed, FREQ: 1
WORD: gets, FREQ: 1
WORD: meet, FREQ: 1
WORD: remain, FREQ: 1
WORD: mysteries, FREQ: 1
WORD: error, FREQ: 1
WORD: translates, FREQ: 1
WORD: literally, FREQ: 1
WORD: giuffrè, FREQ: 1
WORD: drunken, FREQ: 1
WORD: officer, FREQ: 1
WORD: befriends, FREQ: 1
WORD: feels, FREQ: 1
WORD: bloody, FREQ: 1
WORD: confrontation, FREQ: 1
WORD: futile, FREQ: 1
WORD: waste, FREQ: 1
WORD: dreams, FREQ: 1
WORD: destroying, FREQ: 1
WORD: branston, FREQ: 1
WORD: bridge—a, FREQ: 1
WORD: wish, FREQ: 1
WORD: carried, FREQ: 1
WORD: mortally, FREQ: 1
WORD: ensuing, FREQ: 1
WORD: battle, FREQ: 1
WORD: smiling, FREQ: 1
WORD: hearing, FREQ: 1
WORD: destruction, FREQ: 1
WORD: brega, FREQ: 1
WORD: corporal, FREQ: 1
WORD: thuggish, FREQ: 1
WORD: guard, FREQ: 1
WORD: works, FREQ: 1
WORD: brutally, FREQ: 1
WORD: reveal, FREQ: 1
WORD: location, FREQ: 1
WORD: turns, FREQ: 1
WORD: luigi, FREQ: 1
WORD: pistilli, FREQ: 1
WORD: pablo, FREQ: 1
WORD: catholic, FREQ: 1
WORD: friar, FREQ: 1
WORD: ultimately, FREQ: 1
WORD: loves, FREQ: 1
WORD: al, FREQ: 1
WORD: mulock, FREQ: 1
WORD: armed, FREQ: 1
WORD: loses, FREQ: 1
WORD: arm, FREQ: 1
WORD: seeks, FREQ: 1
WORD: proclaims, FREQ: 1
WORD: don, FREQ: 1
WORD: talk, FREQ: 1
WORD: casas, FREQ: 1
WORD: casale, FREQ: 1
WORD: jackson, FREQ: 1
WORD: bartha, FREQ: 1
WORD: custody, FREQ: 1
WORD: claudio, FREQ: 1
WORD: pedro, FREQ: 1
WORD: sandro, FREQ: 1
WORD: chico, FREQ: 1
WORD: molino, FREQ: 1
WORD: rojo, FREQ: 1
WORD: losing, FREQ: 1
WORD: leg, FREQ: 1
WORD: gangrene, FREQ: 1
WORD: warns, FREQ: 1
WORD: dishonest, FREQ: 1
WORD: watch, FREQ: 1
WORD: deliberately, FREQ: 1
WORD: ignores, FREQ: 1
WORD: benito, FREQ: 1
WORD: stefanelli, FREQ: 1
WORD: sambrell, FREQ: 1
WORD: romano, FREQ: 1
WORD: puppo, FREQ: 1
WORD: lorenzo, FREQ: 1
WORD: robledo, FREQ: 1
WORD: clem, FREQ: 1
WORD: follow, FREQ: 1
WORD: hideout, FREQ: 1
WORD: stomach, FREQ: 1
WORD: enzo, FREQ: 1
WORD: petito, FREQ: 1
WORD: mr, FREQ: 1
WORD: milton, FREQ: 1
WORD: guileless, FREQ: 1
WORD: keeper, FREQ: 1
WORD: robbed, FREQ: 1
WORD: livio, FREQ: 1
WORD: lorenzon, FREQ: 1
WORD: rada, FREQ: 1
WORD: rassimov, FREQ: 1
WORD: prostitute, FREQ: 1
WORD: beaten, FREQ: 1
WORD: chelo, FREQ: 1
WORD: alonso, FREQ: 1
WORD: executives, FREQ: 1
WORD: sign, FREQ: 1
WORD: rights, FREQ: 1
WORD: producer, FREQ: 1
WORD: blessing, FREQ: 1
WORD: pitched, FREQ: 1
WORD: rogues, FREQ: 1
WORD: looking, FREQ: 1
WORD: cost, FREQ: 1
WORD: trying, FREQ: 1
WORD: broker, FREQ: 1
WORD: struck, FREQ: 1
WORD: agreement, FREQ: 1
WORD: ua, FREQ: 1
WORD: dollar, FREQ: 1
WORD: takings, FREQ: 1
WORD: outside, FREQ: 1
WORD: built, FREQ: 1
WORD: concept, FREQ: 1
WORD: absurdity, FREQ: 1
WORD: war , FREQ: 1
WORD: encounter, FREQ: 1
WORD: reference, FREQ: 1
WORD: useless, FREQ: 1
WORD: stupid, FREQ: 1
WORD: involve, FREQ: 1
WORD: cause, FREQ: 1
WORD: avid, FREQ: 1
WORD: buff, FREQ: 1
WORD: read, FREQ: 1
WORD: somewhere, FREQ: 1
WORD: southern, FREQ: 1
WORD: ignorant, FREQ: 1
WORD: hear, FREQ: 1
WORD: shameful, FREQ: 1
WORD: behavior, FREQ: 1
WORD: losers, FREQ: 1
WORD: winners, FREQ: 1
WORD: imprisoned, FREQ: 1
WORD: steel, FREQ: 1
WORD: engravings, FREQ: 1
WORD: influenced, FREQ: 1
WORD: archival, FREQ: 1
WORD: photographs, FREQ: 1
WORD: taken, FREQ: 1
WORD: mathew, FREQ: 1
WORD: brady, FREQ: 1
WORD: served, FREQ: 1
WORD: prequel, FREQ: 1
WORD: developed, FREQ: 1
WORD: recommended, FREQ: 1
WORD: comedy, FREQ: 1
WORD: writing, FREQ: 1
WORD: team, FREQ: 1
WORD: agenore, FREQ: 1
WORD: incrucci, FREQ: 1
WORD: furio, FREQ: 1
WORD: thing, FREQ: 1
WORD: grossest, FREQ: 1
WORD: deception, FREQ: 1
WORD: nothing, FREQ: 1
WORD: line, FREQ: 1
WORD: claims, FREQ: 1
WORD: soon, FREQ: 1
WORD: relationship, FREQ: 1
WORD: soured, FREQ: 1
WORD: autobiographical, FREQ: 1
WORD: interview, FREQ: 1
WORD: spirit, FREQ: 1
WORD: professional, FREQ: 1
WORD: banal, FREQ: 1
WORD: term, FREQ: 1
WORD: robot, FREQ: 1
WORD: isn, FREQ: 1
WORD: methodical, FREQ: 1
WORD: careful, FREQ: 1
WORD: nearer, FREQ: 1
WORD: biondo, FREQ: 1
WORD: profound, FREQ: 1
WORD: sympathy, FREQ: 1
WORD: towards, FREQ: 1
WORD: side , FREQ: 1
WORD: touching, FREQ: 1
WORD: tenderness, FREQ: 1
WORD: humanity, FREQ: 1
WORD: hunted, FREQ: 1
WORD: rumours, FREQ: 1
WORD: surrounding, FREQ: 1
WORD: communist, FREQ: 1
WORD: gladio, FREQ: 1
WORD: terrorists, FREQ: 1
WORD: hid, FREQ: 1
WORD: weapons, FREQ: 1
WORD: caches, FREQ: 1
WORD: cemeteries, FREQ: 1
WORD: percentage, FREQ: 1
WORD: unlike, FREQ: 1
WORD: straight, FREQ: 1
WORD: joked, FREQ: 1
WORD: forgot, FREQ: 1
WORD: magnifici, FREQ: 1
WORD: straccioni, FREQ: 1
WORD: magnificent, FREQ: 1
WORD: tramps, FREQ: 1
WORD: changed, FREQ: 1
WORD: loved, FREQ: 1
WORD: river, FREQ: 1
WORD: decided, FREQ: 1
WORD: rugged, FREQ: 1
WORD: terrain, FREQ: 1
WORD: background, FREQ: 1
WORD: cinecittà, FREQ: 1
WORD: mid, FREQ: 1
WORD: captures, FREQ: 1
WORD: sends, FREQ: 1
WORD: jail, FREQ: 1
WORD: moved, FREQ: 1
WORD: plateau, FREQ: 1
WORD: region, FREQ: 1
WORD: burgos, FREQ: 1
WORD: doubled, FREQ: 1
WORD: southwestern, FREQ: 1
WORD: almería, FREQ: 1
WORD: elaborate, FREQ: 1
WORD: cannon, FREQ: 1
WORD: fire, FREQ: 1
WORD: extensive, FREQ: 1
WORD: battlefield, FREQ: 1
WORD: hundred, FREQ: 1
WORD: thousand, FREQ: 1
WORD: stones, FREQ: 1
WORD: resemble, FREQ: 1
WORD: ancient, FREQ: 1
WORD: roman, FREQ: 1
WORD: circus, FREQ: 1
WORD: blown, FREQ: 1
WORD: cameras, FREQ: 1
WORD: destroyed, FREQ: 1
WORD: explosion, FREQ: 1
WORD: remembers, FREQ: 1
WORD: spaniards, FREQ: 1
WORD: scrutinize, FREQ: 1
WORD: tough, FREQ: 1
WORD: laid, FREQ: 1
WORD: southwest, FREQ: 1
WORD: less, FREQ: 1
WORD: subject, FREQ: 1
WORD: cinematographer, FREQ: 1
WORD: prompted, FREQ: 1
WORD: pay, FREQ: 1
WORD: light, FREQ: 1
WORD: corpses, FREQ: 1
WORD: laughing, FREQ: 1
WORD: tombs, FREQ: 1
WORD: asked, FREQ: 1
WORD: creating, FREQ: 1
WORD: hypnotic, FREQ: 1
WORD: whirling, FREQ: 1
WORD: effect, FREQ: 1
WORD: interspersed, FREQ: 1
WORD: dramatic, FREQ: 1
WORD: ups, FREQ: 1
WORD: impression, FREQ: 1
WORD: visual, FREQ: 1
WORD: ballet, FREQ: 1
WORD: concluded, FREQ: 1
WORD: july, FREQ: 1
WORD: pleased, FREQ: 1
WORD: concerned, FREQ: 1
WORD: upstaged, FREQ: 1
WORD: alone, FREQ: 1
WORD: cavalry, FREQ: 1
WORD: hard, FREQ: 1
WORD: accepting, FREQ: 1
WORD: inflating, FREQ: 1
WORD: earnings, FREQ: 1
WORD: ferrari, FREQ: 1
WORD: encountering, FREQ: 1
WORD: publicist, FREQ: 1
WORD: disputes, FREQ: 1
WORD: ruth, FREQ: 1
WORD: urged, FREQ: 1
WORD: accept, FREQ: 1
WORD: william, FREQ: 1
WORD: morris, FREQ: 1
WORD: agency, FREQ: 1
WORD: irving, FREQ: 1
WORD: leonard, FREQ: 1
WORD: unhappy, FREQ: 1
WORD: banished, FREQ: 1
WORD: career, FREQ: 1
WORD: forced, FREQ: 1
WORD: sack, FREQ: 1
WORD: business, FREQ: 1
WORD: manager, FREQ: 1
WORD: via, FREQ: 1
WORD: letter, FREQ: 1
WORD: frank, FREQ: 1
WORD: wells, FREQ: 1
WORD: publicity, FREQ: 1
WORD: handled, FREQ: 1
WORD: jerry, FREQ: 1
WORD: gutman, FREQ: 1
WORD: regularly, FREQ: 1
WORD: socialized, FREQ: 1
WORD: flew, FREQ: 1
WORD: madrid, FREQ: 1
WORD: relax, FREQ: 1
WORD: golf, FREQ: 1
WORD: swing, FREQ: 1
WORD: almost, FREQ: 1
WORD: poisoned, FREQ: 1
WORD: accidentally, FREQ: 1
WORD: drank, FREQ: 1
WORD: acid, FREQ: 1
WORD: technician, FREQ: 1
WORD: soda, FREQ: 1
WORD: mentioned, FREQ: 1
WORD: autobiography, FREQ: 1
WORD: lax, FREQ: 1
WORD: ensuring, FREQ: 1
WORD: safety, FREQ: 1
WORD: dangerous, FREQ: 1
WORD: instance, FREQ: 1
WORD: pistol, FREQ: 1
WORD: fired, FREQ: 1
WORD: underneath, FREQ: 1
WORD: bolt, FREQ: 1
WORD: neck, FREQ: 1
WORD: severed, FREQ: 1
WORD: frightened, FREQ: 1
WORD: little, FREQ: 1
WORD: galloped, FREQ: 1
WORD: mile, FREQ: 1
WORD: mounted, FREQ: 1
WORD: bound, FREQ: 1
WORD: behind, FREQ: 1
WORD: threatened, FREQ: 1
WORD: brega—who, FREQ: 1
WORD: chained, FREQ: 1
WORD: together—jump, FREQ: 1
WORD: moving, FREQ: 1
WORD: jumping, FREQ: 1
WORD: planned, FREQ: 1
WORD: endangered, FREQ: 1
WORD: attempts, FREQ: 1
WORD: binding, FREQ: 1
WORD: dead, FREQ: 1
WORD: places, FREQ: 1
WORD: body, FREQ: 1
WORD: railroad, FREQ: 1
WORD: presumably, FREQ: 1
WORD: crew, FREQ: 1
WORD: aware, FREQ: 1
WORD: iron, FREQ: 1
WORD: jutted, FREQ: 1
WORD: foot, FREQ: 1
WORD: car, FREQ: 1
WORD: stood, FREQ: 1
WORD: prone, FREQ: 1
WORD: position, FREQ: 1
WORD: wrong, FREQ: 1
WORD: jutting, FREQ: 1
WORD: decapitated, FREQ: 1
WORD: sappers, FREQ: 1
WORD: rigged, FREQ: 1
WORD: explosive, FREQ: 1
WORD: demolition, FREQ: 1
WORD: operator, FREQ: 1
WORD: signaled, FREQ: 1
WORD: ready, FREQ: 1
WORD: misconstrued, FREQ: 1
WORD: sounding, FREQ: 1
WORD: word, FREQ: 1
WORD: start, FREQ: 1
WORD: injured, FREQ: 1
WORD: erroneous, FREQ: 1
WORD: mistiming, FREQ: 1
WORD: rebuilt, FREQ: 1
WORD: prop, FREQ: 1
WORD: rather, FREQ: 1
WORD: sturdy, FREQ: 1
WORD: structure, FREQ: 1
WORD: powerful, FREQ: 1
WORD: buster, FREQ: 1
WORD: keaton, FREQ: 1
WORD: silent, FREQ: 1
WORD: native, FREQ: 1
WORD: languages, FREQ: 1
WORD: debut, FREQ: 1
WORD: lead, FREQ: 1
WORD: result, FREQ: 1
WORD: noticeable, FREQ: 1
WORD: synchronization, FREQ: 1
WORD: lip, FREQ: 1
WORD: movements, FREQ: 1
WORD: sync, FREQ: 1
WORD: rarely, FREQ: 1
WORD: synchronized, FREQ: 1
WORD: cited, FREQ: 1
WORD: liked, FREQ: 1
WORD: possibly, FREQ: 1
WORD: shout, FREQ: 1
WORD: things, FREQ: 1
WORD: mood, FREQ: 1
WORD: cared, FREQ: 1
WORD: visuals, FREQ: 1
WORD: technical, FREQ: 1
WORD: limitations, FREQ: 1
WORD: difficult, FREQ: 1
WORD: record, FREQ: 1
WORD: cleanly, FREQ: 1
WORD: extremely, FREQ: 1
WORD: wide, FREQ: 1
WORD: frequently, FREQ: 1
WORD: standard, FREQ: 1
WORD: silently, FREQ: 1
WORD: whatever, FREQ: 1
WORD: unable, FREQ: 1
WORD: shootout, FREQ: 1
WORD: pyrotechnics, FREQ: 1
WORD: chief, FREQ: 1
WORD: hired, FREQ: 1
WORD: carazo, FREQ: 1
WORD: salas, FREQ: 1
WORD: infantes, FREQ: 1
WORD: finally, FREQ: 1
WORD: enough, FREQ: 1
WORD: perfectionist, FREQ: 1
WORD: directorial, FREQ: 1
WORD: forcefully, FREQ: 1
WORD: insisted, FREQ: 1
WORD: angles, FREQ: 1
WORD: paying, FREQ: 1
WORD: minute, FREQ: 1
WORD: details, FREQ: 1
WORD: exhaust, FREQ: 1
WORD: obese, FREQ: 1
WORD: glutton, FREQ: 1
WORD: source, FREQ: 1
WORD: amusement, FREQ: 1
WORD: excesses, FREQ: 1
WORD: found, FREQ: 1
WORD: stresses, FREQ: 1
WORD: jokes, FREQ: 1
WORD: nicknamed, FREQ: 1
WORD: yosemite, FREQ: 1
WORD: sam, FREQ: 1
WORD: temperament, FREQ: 1
WORD: worked, FREQ: 1
WORD: turning, FREQ: 1
WORD: harmonica, FREQ: 1
WORD: personally, FREQ: 1
WORD: flown, FREQ: 1
WORD: exacted, FREQ: 1
WORD: wax, FREQ: 1
WORD: inferior, FREQ: 1
WORD: robert, FREQ: 1
WORD: niro, FREQ: 1
WORD: moves, FREQ: 1
WORD: sleepwalker, FREQ: 1
WORD: explosions, FREQ: 1
WORD: hails, FREQ: 1
WORD: same—a, FREQ: 1
WORD: suffers, FREQ: 1
WORD: yawns, FREQ: 1
WORD: friend, FREQ: 1
WORD: poncho, FREQ: 1
WORD: wore, FREQ: 1
WORD: hung, FREQ: 1
WORD: restaurant, FREQ: 1
WORD: carmel, FREQ: 1
WORD: emphasis, FREQ: 1
WORD: deconstruction, FREQ: 1
WORD: romanticism, FREQ: 1
WORD: baroque, FREQ: 1
WORD: manipulation, FREQ: 1
WORD: criticizes, FREQ: 1
WORD: ideology, FREQ: 1
WORD: replacing, FREQ: 1
WORD: heroic, FREQ: 1
WORD: cowboy, FREQ: 1
WORD: popularized, FREQ: 1
WORD: wayne, FREQ: 1
WORD: morally, FREQ: 1
WORD: complex, FREQ: 1
WORD: antiheroes, FREQ: 1
WORD: capitalism, FREQ: 1
WORD: greed, FREQ: 1
WORD: shared, FREQ: 1
WORD: leads, FREQ: 1
WORD: noticed, FREQ: 1
WORD: viewpoint, FREQ: 1
WORD: civilians, FREQ: 1
WORD: bandits, FREQ: 1
WORD: presents, FREQ: 1
WORD: hardships, FREQ: 1
WORD: although, FREQ: 1
WORD: fighting, FREQ: 1
WORD: gradually, FREQ: 1
WORD: entangled, FREQ: 1
WORD: ensue, FREQ: 1
WORD: screenwriters, FREQ: 1
WORD: contributed, FREQ: 1
WORD: signature, FREQ: 1
WORD: drawn, FREQ: 1
WORD: mixing, FREQ: 1
WORD: managed, FREQ: 1
WORD: stage, FREQ: 1
WORD: punctuated, FREQ: 1
WORD: holstered, FREQ: 1
WORD: builds, FREQ: 1
WORD: suspense, FREQ: 1
WORD: savor, FREQ: 1
WORD: performances, FREQ: 1
WORD: reactions, FREQ: 1
WORD: create, FREQ: 1
WORD: feel, FREQ: 1
WORD: excitement, FREQ: 1
WORD: giving, FREQ: 1
WORD: beautiful, FREQ: 1
WORD: landscapes, FREQ: 1
WORD: incorporated, FREQ: 1
WORD: heighten, FREQ: 1
WORD: pressure, FREQ: 1
WORD: pivotal, FREQ: 1
WORD: largely, FREQ: 1
WORD: removes, FREQ: 1
WORD: aka, FREQ: 1
WORD: defined, FREQ: 1
WORD: words, FREQ: 1
WORD: heroes, FREQ: 1
WORD: personal, FREQ: 1
WORD: gain, FREQ: 1
WORD: trick, FREQ: 1
WORD: head, FREQ: 1
WORD: severing, FREQ: 1
WORD: shootouts, FREQ: 1
WORD: opened, FREQ: 1
WORD: grossed, FREQ: 1
WORD: lengths, FREQ: 1
WORD: runtime, FREQ: 1
WORD: shorter, FREQ: 1
WORD: others, FREQ: 1
WORD: especially, FREQ: 1
WORD: ran, FREQ: 1
WORD: short, FREQ: 1
WORD: criticism, FREQ: 1
WORD: killings, FREQ: 1
WORD: exaggerated, FREQ: 1
WORD: tongue, FREQ: 1
WORD: cheek, FREQ: 1
WORD: mill, FREQ: 1
WORD: uncomplicated, FREQ: 1
WORD: strength, FREQ: 1
WORD: simplicity, FREQ: 1
WORD: try, FREQ: 1
WORD: recapture, FREQ: 1
WORD: effort, FREQ: 1
WORD: reinvigorate, FREQ: 1
WORD: timeworn, FREQ: 1
WORD: widely, FREQ: 1
WORD: acknowledged, FREQ: 1
WORD: opinion, FREQ: 1
WORD: reviewers, FREQ: 1
WORD: looked, FREQ: 1
WORD: renata, FREQ: 1
WORD: adler, FREQ: 1
WORD: must, FREQ: 1
WORD: expensive, FREQ: 1
WORD: pious, FREQ: 1
WORD: repellent, FREQ: 1
WORD: peculiar, FREQ: 1
WORD: champlin, FREQ: 1
WORD: temptation, FREQ: 1
WORD: hereby, FREQ: 1
WORD: proved, FREQ: 1
WORD: irresistible, FREQ: 1
WORD: citywide, FREQ: 1
WORD: dull, FREQ: 1
WORD: interminable, FREQ: 1
WORD: retrospectively, FREQ: 1
WORD: four, FREQ: 1
WORD: stars, FREQ: 1
WORD: perhaps, FREQ: 1
WORD: art, FREQ: 1
WORD: points, FREQ: 1
WORD: unique, FREQ: 1
WORD: perspective, FREQ: 1
WORD: enables, FREQ: 1
WORD: closer, FREQ: 1
WORD: established, FREQ: 1
WORD: follows, FREQ: 1
WORD: ability, FREQ: 1
WORD: sides, FREQ: 1
WORD: moments, FREQ: 1
WORD: surprise, FREQ: 1
