WORD: uses, FREQ: 1
WORD: nephew, FREQ: 1
WORD: investigates, FREQ: 1
WORD: discovering, FREQ: 1
WORD: identity, FREQ: 1
WORD: warns, FREQ: 1
WORD: learning, FREQ: 1
WORD: tortured, FREQ: 1
WORD: instructs, FREQ: 1
WORD: rides, FREQ: 1
WORD: learns, FREQ: 1
WORD: league, FREQ: 1
WORD: unleashed, FREQ: 1
WORD: brief, FREQ: 1
WORD: imprisons, FREQ: 1
WORD: evade, FREQ: 1
WORD: arriving, FREQ: 1
WORD: meant, FREQ: 1
WORD: aided, FREQ: 1
WORD: escorts, FREQ: 1
WORD: ambushed, FREQ: 1
WORD: stabbing, FREQ: 1
WORD: morgul, FREQ: 1
WORD: strider’s, FREQ: 1
WORD: frodo’s, FREQ: 1
WORD: successfully, FREQ: 1
WORD: takes, FREQ: 1
WORD: healed, FREQ: 1
WORD: escaped, FREQ: 1
WORD: giant, FREQ: 1
WORD: eagle, FREQ: 1
WORD: arwen’s, FREQ: 1
WORD: deciding, FREQ: 1
WORD: must, FREQ: 1
WORD: argue, FREQ: 1
WORD: volunteers, FREQ: 1
WORD: isildur’s, FREQ: 1
WORD: rightful, FREQ: 1
WORD: sting, FREQ: 1
WORD: saruman’s, FREQ: 1
WORD: within, FREQ: 1
WORD: slain, FREQ: 1
WORD: cave, FREQ: 1
WORD: troll, FREQ: 1
WORD: ancient, FREQ: 1
WORD: demon, FREQ: 1
WORD: casts, FREQ: 1
WORD: vast, FREQ: 1
WORD: chasm, FREQ: 1
WORD: fiery, FREQ: 1
WORD: whip, FREQ: 1
WORD: drags, FREQ: 1
WORD: darkness, FREQ: 1
WORD: led, FREQ: 1
WORD: privately, FREQ: 1
WORD: informs, FREQ: 1
WORD: try, FREQ: 1
WORD: meanwhile, FREQ: 1
WORD: creates, FREQ: 1
WORD: track, FREQ: 1
WORD: kill, FREQ: 1
WORD: wanders, FREQ: 1
WORD: tries, FREQ: 1
WORD: desperation, FREQ: 1
WORD: corrupting, FREQ: 1
WORD: captive, FREQ: 1
WORD: mortally, FREQ: 1
WORD: wounded, FREQ: 1
WORD: helps, FREQ: 1
WORD: die, FREQ: 1
WORD: peacefully, FREQ: 1
WORD: follows, FREQ: 1
WORD: promise, FREQ: 1
WORD: protect, FREQ: 1
WORD: go, FREQ: 1
WORD: rescue, FREQ: 1
WORD: further, FREQ: 1
WORD: information, FREQ: 1
WORD: eponymous, FREQ: 1
WORD: bottom, FREQ: 1
WORD: fighting, FREQ: 1
WORD: riding, FREQ: 1
WORD: boating, FREQ: 1
WORD: hoped, FREQ: 1
WORD: activities, FREQ: 1
WORD: allow, FREQ: 1
WORD: bond, FREQ: 1
WORD: chemistry, FREQ: 1
WORD: evident, FREQ: 1
WORD: wellington, FREQ: 1
WORD: pronounce, FREQ: 1
WORD: verses, FREQ: 1
WORD: properly, FREQ: 1
WORD: word, FREQ: 1
WORD: written, FREQ: 1
WORD: tengwar, FREQ: 1
WORD: exception, FREQ: 1
WORD: noted, FREQ: 1
WORD: ensemble, FREQ: 1
WORD: respective, FREQ: 1
WORD: inherits, FREQ: 1
WORD: audition, FREQ: 1
WORD: dressed, FREQ: 1
WORD: reading, FREQ: 1
WORD: lines, FREQ: 1
WORD: selected, FREQ: 1
WORD: jake, FREQ: 1
WORD: gyllenhaal, FREQ: 1
WORD: mentor, FREQ: 1
WORD: connery, FREQ: 1
WORD: understand, FREQ: 1
WORD: patrick, FREQ: 1
WORD: stewart, FREQ: 1
WORD: disliked, FREQ: 1
WORD: sort, FREQ: 1
WORD: schedule, FREQ: 1
WORD: century, FREQ: 1
WORD: month, FREQ: 1
WORD: overlap, FREQ: 1
WORD: x, FREQ: 1
WORD: enjoyed, FREQ: 1
WORD: transformed, FREQ: 1
WORD: state, FREQ: 1
WORD: accent, FREQ: 1
WORD: spend, FREQ: 1
WORD: much, FREQ: 1
WORD: elessar, FREQ: 1
WORD: dúnedain, FREQ: 1
WORD: offer, FREQ: 1
WORD: declining, FREQ: 1
WORD: family, FREQ: 1
WORD: obligations, FREQ: 1
WORD: vin, FREQ: 1
WORD: diesel, FREQ: 1
WORD: stuart, FREQ: 1
WORD: townsend, FREQ: 1
WORD: replaced, FREQ: 1
WORD: realised, FREQ: 1
WORD: crowe, FREQ: 1
WORD: replacement, FREQ: 1
WORD: taking, FREQ: 1
WORD: thought, FREQ: 1
WORD: similar, FREQ: 1
WORD: declined, FREQ: 1
WORD: executive, FREQ: 1
WORD: producer, FREQ: 1
WORD: ordesky, FREQ: 1
WORD: saw, FREQ: 1
WORD: convinced, FREQ: 1
WORD: plane, FREQ: 1
WORD: crash, FREQ: 1
WORD: lesson, FREQ: 1
WORD: fencing, FREQ: 1
WORD: patching, FREQ: 1
WORD: hero, FREQ: 1
WORD: recently, FREQ: 1
WORD: become, FREQ: 1
WORD: bonded, FREQ: 1
WORD: protective, FREQ: 1
WORD: mirrored, FREQ: 1
WORD: relationship, FREQ: 1
WORD: seeing, FREQ: 1
WORD: plunkett, FREQ: 1
WORD: macleane, FREQ: 1
WORD: leaped, FREQ: 1
WORD: opportunity, FREQ: 1
WORD: actress, FREQ: 1
WORD: helena, FREQ: 1
WORD: bonham, FREQ: 1
WORD: carter, FREQ: 1
WORD: wanted, FREQ: 1
WORD: uma, FREQ: 1
WORD: pulled, FREQ: 1
WORD: pregnancy, FREQ: 1
WORD: came, FREQ: 1
WORD: occasions, FREQ: 1
WORD: manifests, FREQ: 1
WORD: destruction, FREQ: 1
WORD: hired, FREQ: 1
WORD: performers, FREQ: 1
WORD: ended, FREQ: 1
WORD: landing, FREQ: 1
WORD: co, FREQ: 1
WORD: ruler, FREQ: 1
WORD: alongside, FREQ: 1
WORD: warrior, FREQ: 1
WORD: accompanies, FREQ: 1
WORD: durin, FREQ: 1
WORD: folk, FREQ: 1
WORD: connolly, FREQ: 1
WORD: portrayed, FREQ: 1
WORD: dáin, FREQ: 1
WORD: ironfoot, FREQ: 1
WORD: wore, FREQ: 1
WORD: heavy, FREQ: 1
WORD: prosthetics, FREQ: 1
WORD: vision, FREQ: 1
WORD: eventually, FREQ: 1
WORD: eczema, FREQ: 1
WORD: eyes, FREQ: 1
WORD: peregrin, FREQ: 1
WORD: travels, FREQ: 1
WORD: meriadoc, FREQ: 1
WORD: brandybuck, FREQ: 1
WORD: distant, FREQ: 1
WORD: cousin, FREQ: 1
WORD: auditioning, FREQ: 1
WORD: greenleaf, FREQ: 1
WORD: woodland, FREQ: 1
WORD: realm, FREQ: 1
WORD: skilled, FREQ: 1
WORD: archer, FREQ: 1
WORD: wenham, FREQ: 1
WORD: fallen, FREQ: 1
WORD: head, FREQ: 1
WORD: succumbs, FREQ: 1
WORD: palantír, FREQ: 1
WORD: met, FREQ: 1
WORD: judged, FREQ: 1
WORD: leads, FREQ: 1
WORD: ultimately, FREQ: 1
WORD: bowie, FREQ: 1
WORD: colliding, FREQ: 1
WORD: slightly, FREQ: 1
WORD: uncomfortable, FREQ: 1
WORD: stewards, FREQ: 1
WORD: journeys, FREQ: 1
WORD: towards, FREQ: 1
WORD: bruce, FREQ: 1
WORD: willis, FREQ: 1
WORD: liam, FREQ: 1
WORD: neeson, FREQ: 1
WORD: passed, FREQ: 1
WORD: retire, FREQ: 1
WORD: previously, FREQ: 1
WORD: adaption, FREQ: 1
WORD: remembered, FREQ: 1
WORD: sylvester, FREQ: 1
WORD: mccoy, FREQ: 1
WORD: contacted, FREQ: 1
WORD: kept, FREQ: 1
WORD: potential, FREQ: 1
WORD: wretched, FREQ: 1
WORD: creature, FREQ: 1
WORD: poisoned, FREQ: 1
WORD: voiced, FREQ: 1
WORD: angmar, FREQ: 1
WORD: marton, FREQ: 1
WORD: csokas, FREQ: 1
WORD: wise, FREQ: 1
WORD: weatherley, FREQ: 1
WORD: proprietor, FREQ: 1
WORD: makoare, FREQ: 1
WORD: commander, FREQ: 1
WORD: orc, FREQ: 1
WORD: craig, FREQ: 1
WORD: parker, FREQ: 1
WORD: haldir, FREQ: 1
WORD: leader, FREQ: 1
WORD: galadhrim, FREQ: 1
WORD: guarding, FREQ: 1
WORD: ferguson, FREQ: 1
WORD: ereinion, FREQ: 1
WORD: gil, FREQ: 1
WORD: galad, FREQ: 1
WORD: noldor, FREQ: 1
WORD: mckenzie, FREQ: 1
WORD: arnor, FREQ: 1
WORD: ancestor, FREQ: 1
WORD: defeated, FREQ: 1
WORD: inscriptions, FREQ: 1
WORD: changes, FREQ: 1
WORD: purposes, FREQ: 1
WORD: pacing, FREQ: 1
WORD: desire, FREQ: 1
WORD: primarily, FREQ: 1
WORD: backbone, FREQ: 1
WORD: condenses, FREQ: 1
WORD: backstory, FREQ: 1
WORD: barad, FREQ: 1
WORD: dûr, FREQ: 1
WORD: explode, FREQ: 1
WORD: spirit, FREQ: 1
WORD: flees, FREQ: 1
WORD: altogether, FREQ: 1
WORD: returning, FREQ: 1
WORD: reveal, FREQ: 1
WORD: inscription, FREQ: 1
WORD: compressed, FREQ: 1
WORD: timing, FREQ: 1
WORD: reasons, FREQ: 1
WORD: spends, FREQ: 1
WORD: preparing, FREQ: 1
WORD: buckland, FREQ: 1
WORD: eastern, FREQ: 1
WORD: associated, FREQ: 1
WORD: involvement, FREQ: 1
WORD: combined, FREQ: 1
WORD: incidents, FREQ: 1
WORD: barrow, FREQ: 1
WORD: downs, FREQ: 1
WORD: simplify, FREQ: 1
WORD: increase, FREQ: 1
WORD: threat, FREQ: 1
WORD: introduce, FREQ: 1
WORD: account, FREQ: 1
WORD: referenced, FREQ: 1
WORD: bert, FREQ: 1
WORD: william, FREQ: 1
WORD: intertwine, FREQ: 1
WORD: enhanced, FREQ: 1
WORD: blame, FREQ: 1
WORD: blizzard, FREQ: 1
WORD: itself, FREQ: 1
WORD: prancing, FREQ: 1
WORD: pony, FREQ: 1
WORD: largely, FREQ: 1
WORD: removed, FREQ: 1
WORD: flow, FREQ: 1
WORD: identify, FREQ: 1
WORD: phrase, FREQ: 1
WORD: why, FREQ: 1
WORD: telling, FREQ: 1
WORD: disappearance, FREQ: 1
WORD: distraction, FREQ: 1
WORD: does, FREQ: 1
WORD: singing, FREQ: 1
WORD: ruins, FREQ: 1
WORD: rather, FREQ: 1
WORD: campsite, FREQ: 1
WORD: base, FREQ: 1
WORD: stabbed, FREQ: 1
WORD: party, FREQ: 1
WORD: spent, FREQ: 1
WORD: travelling, FREQ: 1
WORD: shortened, FREQ: 1
WORD: less, FREQ: 1
WORD: week, FREQ: 1
WORD: condition, FREQ: 1
WORD: worsening, FREQ: 1
WORD: commensurately, FREQ: 1
WORD: rate, FREQ: 1
WORD: faced, FREQ: 1
WORD: entirely, FREQ: 1
WORD: tacitly, FREQ: 1
WORD: credited, FREQ: 1
WORD: rising, FREQ: 1
WORD: significant, FREQ: 1
WORD: self, FREQ: 1
WORD: doubt, FREQ: 1
WORD: causes, FREQ: 1
WORD: hesitate, FREQ: 1
WORD: kingship, FREQ: 1
WORD: element, FREQ: 1
WORD: present, FREQ: 1
WORD: narsil, FREQ: 1
WORD: reforged, FREQ: 1
WORD: immediately, FREQ: 1
WORD: joins, FREQ: 1
WORD: event, FREQ: 1
WORD: symbolically, FREQ: 1
WORD: coincide, FREQ: 1
WORD: acceptance, FREQ: 1
WORD: these, FREQ: 1
WORD: elements, FREQ: 1
WORD: believed, FREQ: 1
WORD: grow, FREQ: 1
WORD: change, FREQ: 1
WORD: gained, FREQ: 1
WORD: adversarial, FREQ: 1
WORD: expresses, FREQ: 1
WORD: doubts, FREQ: 1
WORD: strength, FREQ: 1
WORD: failure, FREQ: 1
WORD: depicted, FREQ: 1
WORD: shortens, FREQ: 1
WORD: spreading, FREQ: 1
WORD: exposition, FREQ: 1
WORD: earlier, FREQ: 1
WORD: parts, FREQ: 1
WORD: counsellor, FREQ: 1
WORD: erestor—who, FREQ: 1
WORD: suggested, FREQ: 1
WORD: bombadil—was, FREQ: 1
WORD: completely, FREQ: 1
WORD: absent, FREQ: 1
WORD: glóin, FREQ: 1
WORD: deemed, FREQ: 1
WORD: unnecessary, FREQ: 1
WORD: seem, FREQ: 1
WORD: suggests, FREQ: 1
WORD: tone, FREQ: 1
WORD: following, FREQ: 1
WORD: advocates, FREQ: 1
WORD: resistance, FREQ: 1
WORD: save, FREQ: 1
WORD: suggesting, FREQ: 1
WORD: still, FREQ: 1
WORD: free, FREQ: 1
WORD: seems, FREQ: 1
WORD: likely, FREQ: 1
WORD: proposes, FREQ: 1
WORD: vote, FREQ: 1
WORD: discovery, FREQ: 1
WORD: wargs, FREQ: 1
WORD: trail, FREQ: 1
WORD: accept, FREQ: 1
WORD: proposal, FREQ: 1
WORD: realise, FREQ: 1
WORD: balin, FREQ: 1
WORD: tomb, FREQ: 1
WORD: chose, FREQ: 1
WORD: plan, FREQ: 1
WORD: foreshadowing, FREQ: 1
WORD: device, FREQ: 1
WORD: says, FREQ: 1
WORD: prefer, FREQ: 1
WORD: aware, FREQ: 1
WORD: hesitance, FREQ: 1
WORD: revealing, FREQ: 1
WORD: illustration, FREQ: 1
WORD: corpses, FREQ: 1
WORD: instantly, FREQ: 1
WORD: commented, FREQ: 1
WORD: upon, FREQ: 1
WORD: fact, FREQ: 1
WORD: tosses, FREQ: 1
WORD: mere, FREQ: 1
WORD: pebble, FREQ: 1
WORD: hear, FREQ: 1
WORD: sounds, FREQ: 1
WORD: hammer, FREQ: 1
WORD: tapping, FREQ: 1
WORD: knocks, FREQ: 1
WORD: falls, FREQ: 1
WORD: dragging, FREQ: 1
WORD: chain, FREQ: 1
WORD: bucket, FREQ: 1
WORD: noise, FREQ: 1
WORD: structure, FREQ: 1
WORD: simply, FREQ: 1
WORD: ends, FREQ: 1
WORD: climax, FREQ: 1
WORD: published, FREQ: 1
WORD: incorporates, FREQ: 1
WORD: chapter, FREQ: 1
WORD: simultaneous, FREQ: 1
WORD: finale, FREQ: 1
WORD: climactic, FREQ: 1
WORD: introduces, FREQ: 1
WORD: referred, FREQ: 1
WORD: unable, FREQ: 1
WORD: tell, FREQ: 1
WORD: kidnapped, FREQ: 1
WORD: dies, FREQ: 1
WORD: deduces, FREQ: 1
WORD: notices, FREQ: 1
WORD: boat, FREQ: 1
WORD: missing, FREQ: 1
WORD: pack, FREQ: 1
WORD: gone, FREQ: 1
WORD: together, FREQ: 1
WORD: christian, FREQ: 1
WORD: rivers, FREQ: 1
WORD: storyboard, FREQ: 1
WORD: taylor, FREQ: 1
WORD: interpretation, FREQ: 1
WORD: believable, FREQ: 1
WORD: possible, FREQ: 1
WORD: historical, FREQ: 1
WORD: alan, FREQ: 1
WORD: primary, FREQ: 1
WORD: conceptual, FREQ: 1
WORD: designers, FREQ: 1
WORD: previous, FREQ: 1
WORD: experience, FREQ: 1
WORD: illustrators, FREQ: 1
WORD: tie, FREQ: 1
WORD: ins, FREQ: 1
WORD: places, FREQ: 1
WORD: giving, FREQ: 1
WORD: nouveau, FREQ: 1
WORD: geometry, FREQ: 1
WORD: respectively, FREQ: 1
WORD: contributed, FREQ: 1
WORD: argonath, FREQ: 1
WORD: armour, FREQ: 1
WORD: studied, FREQ: 1
WORD: grant, FREQ: 1
WORD: turning, FREQ: 1
WORD: designs, FREQ: 1
WORD: architecture, FREQ: 1
WORD: dan, FREQ: 1
WORD: hennah, FREQ: 1
WORD: scouting, FREQ: 1
WORD: ngila, FREQ: 1
WORD: dickson, FREQ: 1
WORD: designer, FREQ: 1
WORD: seamstresses, FREQ: 1
WORD: costumes, FREQ: 1
WORD: per, FREQ: 1
WORD: ageing, FREQ: 1
WORD: wearing, FREQ: 1
WORD: impression, FREQ: 1
WORD: faces, FREQ: 1
WORD: fords, FREQ: 1
WORD: across, FREQ: 1
WORD: sorted, FREQ: 1
WORD: appearance, FREQ: 1
WORD: fictional, FREQ: 1
WORD: specific, FREQ: 1
WORD: general, FREQ: 1
WORD: area, FREQ: 1
WORD: whakapapa, FREQ: 1
WORD: skifield, FREQ: 1
WORD: tongariro, FREQ: 1
WORD: matamata, FREQ: 1
WORD: waikato, FREQ: 1
WORD: gardens, FREQ: 1
WORD: harcourt, FREQ: 1
WORD: woods, FREQ: 1
WORD: otaki, FREQ: 1
WORD: gorge, FREQ: 1
WORD: kapiti, FREQ: 1
WORD: coast, FREQ: 1
WORD: bucklebury, FREQ: 1
WORD: ferry, FREQ: 1
WORD: keeling, FREQ: 1
WORD: farm, FREQ: 1
WORD: manakau, FREQ: 1
WORD: near, FREQ: 1
WORD: takaka, FREQ: 1
WORD: trollshaws, FREQ: 1
WORD: waitarere, FREQ: 1
WORD: flight, FREQ: 1
WORD: tarras, FREQ: 1
WORD: central, FREQ: 1
WORD: otago, FREQ: 1
WORD: skippers, FREQ: 1
WORD: canyon, FREQ: 1
WORD: queenstown, FREQ: 1
WORD: arrowtown, FREQ: 1
WORD: kaitoke, FREQ: 1
WORD: regional, FREQ: 1
WORD: eregion, FREQ: 1
WORD: olympus, FREQ: 1
WORD: marshes, FREQ: 1
WORD: kepler, FREQ: 1
WORD: mire, FREQ: 1
WORD: southland, FREQ: 1
WORD: lake, FREQ: 1
WORD: alta, FREQ: 1
WORD: remarkables, FREQ: 1
WORD: owen, FREQ: 1
WORD: waiau, FREQ: 1
WORD: fiordland, FREQ: 1
WORD: corner, FREQ: 1
WORD: amon, FREQ: 1
WORD: hen, FREQ: 1
WORD: mavora, FREQ: 1
WORD: closeburn, FREQ: 1
WORD: extensive, FREQ: 1
WORD: practical, FREQ: 1
WORD: throughout, FREQ: 1
WORD: noticeable, FREQ: 1
WORD: almost, FREQ: 1
WORD: involves, FREQ: 1
WORD: proper, FREQ: 1
WORD: correct, FREQ: 1
WORD: plays, FREQ: 1
WORD: barely, FREQ: 1
WORD: feet, FREQ: 1
WORD: tricks, FREQ: 1
WORD: depict, FREQ: 1
WORD: diminutive, FREQ: 1
WORD: stature, FREQ: 1
WORD: happy, FREQ: 1
WORD: coincidence, FREQ: 1
WORD: davies –, FREQ: 1
WORD: gimli –, FREQ: 1
WORD: needed, FREQ: 1
WORD: theirs, FREQ: 1
WORD: need, FREQ: 1
WORD: separately, FREQ: 1
WORD: variation, FREQ: 1
WORD: quite, FREQ: 1
WORD: duplicates, FREQ: 1
WORD: size, FREQ: 1
WORD: point, FREQ: 1
WORD: runs, FREQ: 1
WORD: versions, FREQ: 1
WORD: fast, FREQ: 1
WORD: conceals, FREQ: 1
WORD: perspective, FREQ: 1
WORD: employed, FREQ: 1
WORD: look, FREQ: 1
WORD: interacting, FREQ: 1
WORD: simple, FREQ: 1
WORD: kneeling, FREQ: 1
WORD: surprise, FREQ: 1
WORD: effective, FREQ: 1
WORD: method, FREQ: 1
WORD: elaborate, FREQ: 1
WORD: cgi, FREQ: 1
WORD: animation, FREQ: 1
WORD: regelous, FREQ: 1
WORD: program, FREQ: 1
WORD: act, FREQ: 1
WORD: independently, FREQ: 1
WORD: helped, FREQ: 1
WORD: give, FREQ: 1
WORD: realism, FREQ: 1
WORD: interesting, FREQ: 1
WORD: problems, FREQ: 1
WORD: execution, FREQ: 1
WORD: another, FREQ: 1
WORD: early, FREQ: 1
WORD: demo, FREQ: 1
WORD: field, FREQ: 1
WORD: programmed, FREQ: 1
WORD: encountered, FREQ: 1
WORD: enemy, FREQ: 1
WORD: important, FREQ: 1
WORD: requirement, FREQ: 1
WORD: biological, FREQ: 1
WORD: plausibility, FREQ: 1
WORD: surface, FREQ: 1
WORD: scanned, FREQ: 1
WORD: maquettes, FREQ: 1
WORD: details, FREQ: 1
WORD: skeletons, FREQ: 1
WORD: muscles, FREQ: 1
WORD: gray, FREQ: 1
WORD: horsfield, FREQ: 1
WORD: created, FREQ: 1
WORD: copied, FREQ: 1
WORD: recorded, FREQ: 1
WORD: imagery, FREQ: 1
WORD: musical, FREQ: 1
WORD: performed, FREQ: 1
WORD: symphony, FREQ: 1
WORD: philharmonic, FREQ: 1
WORD: voices, FREQ: 1
WORD: vocal, FREQ: 1
WORD: soloists, FREQ: 1
WORD: songs, FREQ: 1
WORD: theme, FREQ: 1
WORD: label, FREQ: 1
WORD: reprise, FREQ: 1
WORD: records, FREQ: 1
WORD: sequels, FREQ: 1
WORD: ross, FREQ: 1
WORD: oratory, FREQ: 1
WORD: school, FREQ: 1
WORD: schola, FREQ: 1
WORD: plus, FREQ: 1
WORD: totaling, FREQ: 1
WORD: commentaries, FREQ: 1
WORD: hours, FREQ: 1
WORD: supplementary, FREQ: 1
WORD: both, FREQ: 1
WORD: sided, FREQ: 1
WORD: bonus, FREQ: 1
WORD: copies, FREQ: 1
WORD: without, FREQ: 1
WORD: except, FREQ: 1
WORD: copy, FREQ: 1
WORD: runtime, FREQ: 1
WORD: member, FREQ: 1
WORD: rolls, FREQ: 1
WORD: cinemas, FREQ: 1
WORD: grossed, FREQ: 1
WORD: premiere, FREQ: 1
WORD: total, FREQ: 1
WORD: estimates, FREQ: 1
WORD: sold, FREQ: 1
WORD: million, FREQ: 1
WORD: tickets, FREQ: 1
WORD: reviewed, FREQ: 1
WORD: fresh, FREQ: 1
WORD: aggregate, FREQ: 1
WORD: consensus, FREQ: 1
WORD: reads, FREQ: 1
WORD: popping, FREQ: 1
WORD: featuring, FREQ: 1
WORD: pitch, FREQ: 1
WORD: perfect, FREQ: 1
WORD: brings, FREQ: 1
WORD: vivid, FREQ: 1
WORD: indicating, FREQ: 1
WORD: stating, FREQ: 1
WORD: visualization, FREQ: 1
WORD: embraced, FREQ: 1
WORD: suspect, FREQ: 1
WORD: aspects, FREQ: 1
WORD: cult, FREQ: 1
WORD: candidate, FREQ: 1
WORD: awesome, FREQ: 1
WORD: daring, FREQ: 1
WORD: breadth, FREQ: 1
WORD: touches, FREQ: 1
WORD: just, FREQ: 1
WORD: please, FREQ: 1
WORD: devotees, FREQ: 1
WORD: uninitiated, FREQ: 1
WORD: playful, FREQ: 1
WORD: spookiness, FREQ: 1
WORD: provides, FREQ: 1
WORD: lively, FREQ: 1
WORD: touch, FREQ: 1
WORD: gesture, FREQ: 1
WORD: normally, FREQ: 1
WORD: come, FREQ: 1
WORD: name, FREQ: 1
WORD: mentioned, FREQ: 1
WORD: roles, FREQ: 1
WORD: modesty, FREQ: 1
WORD: easy, FREQ: 1
WORD: flows, FREQ: 1
WORD: lingering, FREQ: 1
WORD: sake, FREQ: 1
WORD: admiring, FREQ: 1
WORD: engrossed, FREQ: 1
WORD: me, FREQ: 1
WORD: know, FREQ: 1
WORD: enchantment, FREQ: 1
WORD: particular, FREQ: 1
WORD: revelation, FREQ: 1
WORD: mention, FREQ: 1
WORD: downright, FREQ: 1
WORD: gorgeous, FREQ: 1
WORD: burden, FREQ: 1
WORD: worth, FREQ: 1
WORD: positively, FREQ: 1
WORD: merlinesque, FREQ: 1
WORD: achieves, FREQ: 1
WORD: fairy, FREQ: 1
WORD: do, FREQ: 1
WORD: creation, FREQ: 1
WORD: alternate, FREQ: 1
WORD: persuasive, FREQ: 1
WORD: lose, FREQ: 1
WORD: themselves, FREQ: 1
WORD: perhaps, FREQ: 1
WORD: identifying, FREQ: 1
WORD: little, FREQ: 1
WORD: better, FREQ: 1
WORD: selves, FREQ: 1
WORD: adaptation, FREQ: 1
WORD: successful, FREQ: 1
WORD: emotion, FREQ: 1
WORD: stick, FREQ: 1
WORD: hard, FREQ: 1
WORD: memory, FREQ: 1
WORD: deserves, FREQ: 1
WORD: revel, FREQ: 1
WORD: hour, FREQ: 1
WORD: wanting, FREQ: 1
WORD: however, FREQ: 1
WORD: strange, FREQ: 1
WORD: paucity, FREQ: 1
WORD: complication, FREQ: 1
WORD: absence, FREQ: 1
WORD: unfolding, FREQ: 1
WORD: disconcerting, FREQ: 1
WORD: clotted, FREQ: 1
WORD: indigestible, FREQ: 1
WORD: mythic, FREQ: 1
WORD: wade, FREQ: 1
WORD: happens, FREQ: 1
WORD: polls, FREQ: 1
WORD: conducted, FREQ: 1
WORD: audiences, FREQ: 1
WORD: grade, FREQ: 1
WORD: nominations, FREQ: 1
WORD: categories, FREQ: 1
WORD: editing, FREQ: 1
WORD: nicky, FREQ: 1
WORD: roma, FREQ: 1
WORD: boyes, FREQ: 1
WORD: semanick, FREQ: 1
WORD: gethin, FREQ: 1
WORD: creagh, FREQ: 1
WORD: hammond, FREQ: 1
WORD: peek, FREQ: 1
WORD: receipts, FREQ: 1
WORD: readers, FREQ: 1
WORD: baftas, FREQ: 1
WORD: lean, FREQ: 1
WORD: audience, FREQ: 1
WORD: public, FREQ: 1
WORD: genres—after, FREQ: 1
WORD: polling, FREQ: 1
WORD: people, FREQ: 1
WORD: creative, FREQ: 1
WORD: community, FREQ: 1
WORD: acknowledged, FREQ: 1
WORD: listed, FREQ: 1
WORD: anniversary, FREQ: 1
WORD: holiday, FREQ: 1
WORD: springs, FREQ: 1
WORD: wondrous, FREQ: 1
WORD: onscreen, FREQ: 1
WORD: san, FREQ: 1
WORD: francisco, FREQ: 1
WORD: chronicle, FREQ: 1
WORD: willams, FREQ: 1
WORD: karl, FREQ: 1
WORD: overview, FREQ: 1
WORD: http, FREQ: 1
WORD: www, FREQ: 1
WORD: empireonline, FREQ: 1
WORD: guide, FREQ: 1
WORD: clinton, FREQ: 1
WORD: paul, FREQ: 1
WORD: dazzling, FREQ: 1
WORD: flawless, FREQ: 1
WORD: cnn, FREQ: 1
WORD: press, FREQ: 1
WORD: g, FREQ: 1
WORD: k, FREQ: 1
WORD: circus, FREQ: 1
WORD: gillian, FREQ: 1
WORD: flynn, FREQ: 1
WORD: masters, FREQ: 1
WORD: galloway, FREQ: 1
WORD: matthew, FREQ: 1
WORD: belloni, FREQ: 1
WORD: roundtable, FREQ: 1
WORD: uncensored, FREQ: 1
