WORD: theatrical, FREQ: 1
WORD: approached, FREQ: 1
WORD: evicted, FREQ: 1
WORD: unsuccessful, FREQ: 1
WORD: negotiation, FREQ: 1
WORD: landlord, FREQ: 1
WORD: asks, FREQ: 1
WORD: reputation, FREQ: 1
WORD: hastily, FREQ: 1
WORD: let, FREQ: 1
WORD: stay, FREQ: 1
WORD: favorable, FREQ: 1
WORD: meantime, FREQ: 1
WORD: becoming, FREQ: 1
WORD: successful, FREQ: 1
WORD: establishment, FREQ: 1
WORD: pura, FREQ: 1
WORD: privately, FREQ: 1
WORD: explains, FREQ: 1
WORD: resentful, FREQ: 1
WORD: head, FREQ: 1
WORD: helped, FREQ: 1
WORD: expectation, FREQ: 1
WORD: something, FREQ: 1
WORD: return—unaware, FREQ: 1
WORD: claims, FREQ: 1
WORD: responds, FREQ: 1
WORD: disowning, FREQ: 1
WORD: unable, FREQ: 1
WORD: get, FREQ: 1
WORD: heavily, FREQ: 1
WORD: guarded, FREQ: 1
WORD: instead, FREQ: 1
WORD: brings, FREQ: 1
WORD: seeing, FREQ: 1
WORD: denies, FREQ: 1
WORD: statements, FREQ: 1
WORD: dissolves, FREQ: 1
WORD: uproar, FREQ: 1
WORD: afterwards, FREQ: 1
WORD: miscarriage, FREQ: 1
WORD: actually, FREQ: 1
WORD: abortion, FREQ: 1
WORD: intends, FREQ: 1
WORD: away, FREQ: 1
WORD: outraged, FREQ: 1
WORD: takes, FREQ: 1
WORD: custody, FREQ: 1
WORD: banishes, FREQ: 1
WORD: since, FREQ: 1
WORD: emigrating, FREQ: 1
WORD: admitted, FREQ: 1
WORD: ostensibly, FREQ: 1
WORD: ask, FREQ: 1
WORD: blessing, FREQ: 1
WORD: exacts, FREQ: 1
WORD: vengeance, FREQ: 1
WORD: knifing, FREQ: 1
WORD: revealing, FREQ: 1
WORD: identity, FREQ: 1
WORD: leg, FREQ: 1
WORD: suffers, FREQ: 1
WORD: permanent, FREQ: 1
WORD: disability, FREQ: 1
WORD: dies, FREQ: 1
WORD: funeral, FREQ: 1
WORD: forgive, FREQ: 1
WORD: orders, FREQ: 1
WORD: assassinate, FREQ: 1
WORD: refused, FREQ: 1
WORD: asylum, FREQ: 1
WORD: even, FREQ: 1
WORD: entry, FREQ: 1
WORD: israel, FREQ: 1
WORD: forced, FREQ: 1
WORD: dissent, FREQ: 1
WORD: consigliere, FREQ: 1
WORD: sends, FREQ: 1
WORD: intercept, FREQ: 1
WORD: arrival, FREQ: 1
WORD: however, FREQ: 1
WORD: federal, FREQ: 1
WORD: agents, FREQ: 1
WORD: completing, FREQ: 1
WORD: mission, FREQ: 1
WORD: reminds, FREQ: 1
WORD: plotters, FREQ: 1
WORD: often, FREQ: 1
WORD: committed, FREQ: 1
WORD: suicide, FREQ: 1
WORD: assures, FREQ: 1
WORD: cared, FREQ: 1
WORD: slits, FREQ: 1
WORD: wrists, FREQ: 1
WORD: bathtub, FREQ: 1
WORD: gathers, FREQ: 1
WORD: dining, FREQ: 1
WORD: surprise, FREQ: 1
WORD: response, FREQ: 1
WORD: attack, FREQ: 1
WORD: pearl, FREQ: 1
WORD: harbor, FREQ: 1
WORD: left, FREQ: 1
WORD: college, FREQ: 1
WORD: enlisted, FREQ: 1
WORD: marine, FREQ: 1
WORD: corps, FREQ: 1
WORD: furious, FREQ: 1
WORD: incredulous, FREQ: 1
WORD: supportive, FREQ: 1
WORD: heard, FREQ: 1
WORD: door, FREQ: 1
WORD: greet, FREQ: 1
WORD: sits, FREQ: 1
WORD: alone, FREQ: 1
WORD: constanzia, FREQ: 1
WORD: spradlin, FREQ: 1
WORD: senator, FREQ: 1
WORD: bright, FREQ: 1
WORD: rosqui, FREQ: 1
WORD: deanna, FREQ: 1
WORD: fay, FREQ: 1
WORD: spain, FREQ: 1
WORD: gastone, FREQ: 1
WORD: moschin, FREQ: 1
WORD: dominic, FREQ: 1
WORD: chianese, FREQ: 1
WORD: tot, FREQ: 1
WORD: joe, FREQ: 1
WORD: spinell, FREQ: 1
WORD: kirby, FREQ: 1
WORD: maria, FREQ: 1
WORD: carta, FREQ: 1
WORD: mother, FREQ: 1
WORD: francesca, FREQ: 1
WORD: sapio, FREQ: 1
WORD: giuseppe, FREQ: 1
WORD: sillato, FREQ: 1
WORD: francesco, FREQ: 1
WORD: ivonne, FREQ: 1
WORD: coll, FREQ: 1
WORD: yolanda, FREQ: 1
WORD: santino, FREQ: 1
WORD: megna, FREQ: 1
WORD: julian, FREQ: 1
WORD: voloshin, FREQ: 1
WORD: sam, FREQ: 1
WORD: larry, FREQ: 1
WORD: guardino, FREQ: 1
WORD: uncle, FREQ: 1
WORD: aiello, FREQ: 1
WORD: tony, FREQ: 1
WORD: aprea, FREQ: 1
WORD: leopoldo, FREQ: 1
WORD: trieste, FREQ: 1
WORD: signor, FREQ: 1
WORD: roberto, FREQ: 1
WORD: po, FREQ: 1
WORD: vincenzo, FREQ: 1
WORD: stanton, FREQ: 1
WORD: fbi, FREQ: 1
WORD: agent, FREQ: 1
WORD: abe, FREQ: 1
WORD: vigoda, FREQ: 1
WORD: gianni, FREQ: 1
WORD: reprise, FREQ: 1
WORD: demanding, FREQ: 1
WORD: paid, FREQ: 1
WORD: amount, FREQ: 1
WORD: marlon, FREQ: 1
WORD: brando, FREQ: 1
WORD: feeling, FREQ: 1
WORD: mistreated, FREQ: 1
WORD: shooting, FREQ: 1
WORD: rewrote, FREQ: 1
WORD: castellano, FREQ: 1
WORD: declined, FREQ: 1
WORD: producers, FREQ: 1
WORD: reach, FREQ: 1
WORD: demands, FREQ: 1
WORD: write, FREQ: 1
WORD: dialogue, FREQ: 1
WORD: intended, FREQ: 1
WORD: latter, FREQ: 1
WORD: filled, FREQ: 1
WORD: small, FREQ: 1
WORD: boyfriend, FREQ: 1
WORD: named, FREQ: 1
WORD: birth, FREQ: 1
WORD: name, FREQ: 1
WORD: appear, FREQ: 1
WORD: different, FREQ: 1
WORD: boss, FREQ: 1
WORD: bystander, FREQ: 1
WORD: beats, FREQ: 1
WORD: abusing, FREQ: 1
WORD: among, FREQ: 1
WORD: depicting, FREQ: 1
WORD: senators, FREQ: 1
WORD: roger, FREQ: 1
WORD: corman, FREQ: 1
WORD: william, FREQ: 1
WORD: bowers, FREQ: 1
WORD: phil, FREQ: 1
WORD: feldman, FREQ: 1
WORD: science, FREQ: 1
WORD: matheson, FREQ: 1
WORD: museum, FREQ: 1
WORD: turin, FREQ: 1
WORD: june, FREQ: 1
WORD: prints, FREQ: 1
WORD: made, FREQ: 1
WORD: technicolor, FREQ: 1
WORD: dye, FREQ: 1
WORD: imbibition, FREQ: 1
WORD: process, FREQ: 1
WORD: late, FREQ: 1
WORD: took, FREQ: 1
WORD: cuba, FREQ: 1
WORD: santo, FREQ: 1
WORD: domingo, FREQ: 1
WORD: charles, FREQ: 1
WORD: bluhdorn, FREQ: 1
WORD: whose, FREQ: 1
WORD: gulf, FREQ: 1
WORD: conglomerate, FREQ: 1
WORD: owned, FREQ: 1
WORD: felt, FREQ: 1
WORD: strongly, FREQ: 1
WORD: developing, FREQ: 1
WORD: house, FREQ: 1
WORD: grounds, FREQ: 1
WORD: henry, FREQ: 1
WORD: kaiser, FREQ: 1
WORD: california, FREQ: 1
WORD: structures, FREQ: 1
WORD: used, FREQ: 1
WORD: complex, FREQ: 1
WORD: native, FREQ: 1
WORD: wrought, FREQ: 1
WORD: iron, FREQ: 1
WORD: gates, FREQ: 1
WORD: private, FREQ: 1
WORD: ashore, FREQ: 1
WORD: multimillion, FREQ: 1
WORD: condominiums, FREQ: 1
WORD: viewed, FREQ: 1
WORD: wanted, FREQ: 1
WORD: fellow, FREQ: 1
WORD: elia, FREQ: 1
WORD: opportunity, FREQ: 1
WORD: detailed, FREQ: 1
WORD: visited, FREQ: 1
WORD: request, FREQ: 1
WORD: remembered, FREQ: 1
WORD: homage, FREQ: 1
WORD: unlike, FREQ: 1
WORD: given, FREQ: 1
WORD: near, FREQ: 1
WORD: control, FREQ: 1
WORD: resulted, FREQ: 1
WORD: ran, FREQ: 1
WORD: smoothly, FREQ: 1
WORD: despite, FREQ: 1
WORD: multiple, FREQ: 1
WORD: narratives, FREQ: 1
WORD: within, FREQ: 1
WORD: nearly, FREQ: 1
WORD: ended, FREQ: 1
WORD: lawyers, FREQ: 1
WORD: grave, FREQ: 1
WORD: misgivings, FREQ: 1
WORD: script, FREQ: 1
WORD: coming, FREQ: 1
WORD: spent, FREQ: 1
WORD: rewriting, FREQ: 1
WORD: giving, FREQ: 1
WORD: approved, FREQ: 1
WORD: forward, FREQ: 1
WORD: discusses, FREQ: 1
WORD: decision, FREQ: 1
WORD: make, FREQ: 1
WORD: use, FREQ: 1
WORD: opposed, FREQ: 1
WORD: believed, FREQ: 1
WORD: interested, FREQ: 1
WORD: addition, FREQ: 1
WORD: already, FREQ: 1
WORD: prevailed, FREQ: 1
WORD: success, FREQ: 1
WORD: common, FREQ: 1
WORD: practice, FREQ: 1
WORD: numbered, FREQ: 1
WORD: sequels, FREQ: 1
WORD: weeks, FREQ: 1
WORD: prior, FREQ: 1
WORD: journalists, FREQ: 1
WORD: pronounced, FREQ: 1
WORD: disaster, FREQ: 1
WORD: cross, FREQ: 1
WORD: judged, FREQ: 1
WORD: frequent, FREQ: 1
WORD: allowing, FREQ: 1
WORD: enough, FREQ: 1
WORD: lasting, FREQ: 1
WORD: impression, FREQ: 1
WORD: editors, FREQ: 1
WORD: change, FREQ: 1
WORD: narrative, FREQ: 1
WORD: structure, FREQ: 1
WORD: final, FREQ: 1
WORD: poorly, FREQ: 1
WORD: timed, FREQ: 1
WORD: opening, FREQ: 1
WORD: whether, FREQ: 1
WORD: considered, FREQ: 1
WORD: widely, FREQ: 1
WORD: compare, FREQ: 1
WORD: favorably, FREQ: 1
WORD: original –, FREQ: 1
WORD: rarely, FREQ: 1
WORD: higher, FREQ: 1
WORD: lists, FREQ: 1
WORD: conclusion, FREQ: 1
WORD: essay, FREQ: 1
WORD: web, FREQ: 1
WORD: lthough, FREQ: 1
WORD: godfather”, FREQ: 1
WORD: ii”, FREQ: 1
WORD: depict, FREQ: 1
WORD: family’s, FREQ: 1
WORD: moral, FREQ: 1
WORD: defeat, FREQ: 1
WORD: mammoth, FREQ: 1
WORD: pioneering, FREQ: 1
WORD: remains, FREQ: 1
WORD: creative, FREQ: 1
WORD: triumph, FREQ: 1
WORD: sight, FREQ: 1
WORD: ten, FREQ: 1
WORD: entertainment, FREQ: 1
WORD: weekly, FREQ: 1
WORD: negative, FREQ: 1
WORD: reviews, FREQ: 1
WORD: approval, FREQ: 1
WORD: rating, FREQ: 1
WORD: less, FREQ: 1
WORD: believe, FREQ: 1
WORD: finest, FREQ: 1
WORD: acting, FREQ: 1
WORD: criticized, FREQ: 1
WORD: awarding, FREQ: 1
WORD: carney, FREQ: 1
WORD: tonto, FREQ: 1
WORD: premiere, FREQ: 1
WORD: putting, FREQ: 1
WORD: ranking, FREQ: 1
WORD: surpass, FREQ: 1
WORD: commercially, FREQ: 1
WORD: grossed, FREQ: 1
WORD: fifth, FREQ: 1
WORD: main, FREQ: 1
WORD: article, FREQ: 1
WORD: created, FREQ: 1
WORD: expressly, FREQ: 1
WORD: combined, FREQ: 1
WORD: unused, FREQ: 1
WORD: telling, FREQ: 1
WORD: toned, FREQ: 1
WORD: violent, FREQ: 1
WORD: sexual, FREQ: 1
WORD: profane, FREQ: 1
WORD: nbc, FREQ: 1
WORD: debut, FREQ: 1
WORD: boxed, FREQ: 1
WORD: order, FREQ: 1
WORD: redacted, FREQ: 1
WORD: broadcast, FREQ: 1
WORD: sensibilities, FREQ: 1
WORD: updated, FREQ: 1
WORD: unreleased, FREQ: 1
WORD: viewing, FREQ: 1
WORD: run, FREQ: 1
WORD: hours, FREQ: 1
WORD: including, FREQ: 1
WORD: jeff, FREQ: 1
WORD: werner, FREQ: 1
WORD: package, FREQ: 1
WORD: films—each, FREQ: 1
WORD: coppola—and, FREQ: 1
WORD: minute, FREQ: 1
WORD: entitled, FREQ: 1
WORD: miscellany, FREQ: 1
WORD: kept, FREQ: 1
WORD: rehearsal, FREQ: 1
WORD: promotional, FREQ: 1
WORD: featurette, FREQ: 1
WORD: segments, FREQ: 1
WORD: held, FREQ: 1
WORD: tree, FREQ: 1
WORD: timeline, FREQ: 1
WORD: acceptance, FREQ: 1
WORD: speeches, FREQ: 1
WORD: confirmed, FREQ: 1
WORD: question, FREQ: 1
WORD: answer, FREQ: 1
WORD: session, FREQ: 1
WORD: just, FREQ: 1
WORD: transfer, FREQ: 1
WORD: terrific, FREQ: 1
WORD: careful, FREQ: 1
WORD: done, FREQ: 1
WORD: harris, FREQ: 1
WORD: preserve, FREQ: 1
WORD: four, FREQ: 1
WORD: includes, FREQ: 1
WORD: high, FREQ: 1
WORD: definition, FREQ: 1
WORD: extra, FREQ: 1
WORD: features, FREQ: 1
WORD: ported, FREQ: 1
WORD: slight, FREQ: 1
WORD: differences, FREQ: 1
WORD: repurposed, FREQ: 1
WORD: sets, FREQ: 1
WORD: hd, FREQ: 1
WORD: content, FREQ: 1
WORD: combination, FREQ: 1
WORD: along, FREQ: 1
WORD: shares, FREQ: 1
WORD: distinction, FREQ: 1
WORD: installments, FREQ: 1
WORD: nominee, FREQ: 1
WORD: result, FREQ: 1
WORD: gray, FREQ: 1
WORD: frederickson, FREQ: 1
WORD: fred, FREQ: 1
WORD: roos, FREQ: 1
WORD: actress, FREQ: 1
WORD: direction, FREQ: 1
WORD: tavoularis, FREQ: 1
WORD: angelo, FREQ: 1
WORD: graham, FREQ: 1
WORD: george, FREQ: 1
WORD: nelson, FREQ: 1
WORD: costume, FREQ: 1
WORD: design, FREQ: 1
WORD: theadora, FREQ: 1
WORD: runkle, FREQ: 1
WORD: dramatic, FREQ: 1
WORD: dog, FREQ: 1
WORD: afternoon, FREQ: 1
WORD: leading, FREQ: 1
WORD: editing, FREQ: 1
WORD: directors, FREQ: 1
WORD: outstanding, FREQ: 1
WORD: directorial, FREQ: 1
WORD: achievement, FREQ: 1
WORD: golden, FREQ: 1
WORD: globe, FREQ: 1
WORD: male, FREQ: 1
WORD: writers, FREQ: 1
WORD: another, FREQ: 1
WORD: medium, FREQ: 1
WORD: villain, FREQ: 1
WORD: keep, FREQ: 1
WORD: friends, FREQ: 1
WORD: close, FREQ: 1
WORD: closer, FREQ: 1
WORD: know, FREQ: 1
WORD: bigger, FREQ: 1
WORD: steel, FREQ: 1
WORD: details, FREQ: 1
WORD: topic, FREQ: 1
WORD: electronic, FREQ: 1
WORD: classification, FREQ: 1
WORD: mojo, FREQ: 1
WORD: financial, FREQ: 1
WORD: information, FREQ: 1
WORD: numbers, FREQ: 1
WORD: stax, FREQ: 1
WORD: filmmaker, FREQ: 1
WORD: citizen, FREQ: 1
WORD: kane, FREQ: 1
WORD: stands, FREQ: 1
WORD: test, FREQ: 1
WORD: loc, FREQ: 1
WORD: gov, FREQ: 1
WORD: hotelchatter, FREQ: 1
WORD: featuring, FREQ: 1
WORD: society, FREQ: 1
WORD: critics’, FREQ: 1
WORD: essential, FREQ: 1
WORD: rottentomatoes, FREQ: 1
WORD: thependragon, FREQ: 1
WORD: uk, FREQ: 1
WORD: filmsite, FREQ: 1
WORD: org, FREQ: 1
WORD: totalfilm, FREQ: 1
WORD: winners, FREQ: 1
WORD: archived, FREQ: 1
WORD: mcnamara, FREQ: 1
WORD: critic, FREQ: 1
WORD: potter, FREQ: 1
WORD: ever, FREQ: 1
WORD: capture, FREQ: 1
WORD: magic, FREQ: 1
WORD: los, FREQ: 1
WORD: angeles, FREQ: 1
WORD: nominees, FREQ: 1
WORD: street, FREQ: 1
WORD: february, FREQ: 1
WORD: wikiquote, FREQ: 1
WORD: quotations, FREQ: 1
WORD: official, FREQ: 1
WORD: internet, FREQ: 1
WORD: allmovie, FREQ: 1
WORD: metacritic, FREQ: 1
WORD: tcm, FREQ: 1
WORD: articles, FREQ: 1
WORD: topics, FREQ: 1
WORD: returns, FREQ: 1
WORD: revenge, FREQ: 1
WORD: games, FREQ: 1
WORD: sandra, FREQ: 1
WORD: allies, FREQ: 1
WORD: luca, FREQ: 1
WORD: brasi, FREQ: 1
WORD: fontane, FREQ: 1
WORD: paulie, FREQ: 1
WORD: gatto, FREQ: 1
WORD: marino, FREQ: 1
WORD: sal, FREQ: 1
WORD: narducci, FREQ: 1
WORD: tommy, FREQ: 1
WORD: ritchie, FREQ: 1
WORD: nobilio, FREQ: 1
WORD: tramonti, FREQ: 1
WORD: altobello, FREQ: 1
WORD: momo, FREQ: 1
WORD: barone, FREQ: 1
WORD: emilio, FREQ: 1
WORD: barzini, FREQ: 1
WORD: forlenza, FREQ: 1
WORD: nick, FREQ: 1
WORD: geraci, FREQ: 1
WORD: archbishop, FREQ: 1
WORD: gilday, FREQ: 1
WORD: moe, FREQ: 1
WORD: greene, FREQ: 1
WORD: louie, FREQ: 1
WORD: virgil, FREQ: 1
WORD: sollozzo, FREQ: 1
WORD: stracci, FREQ: 1
WORD: philip, FREQ: 1
WORD: woltz, FREQ: 1
WORD: joey, FREQ: 1
WORD: zasa, FREQ: 1
WORD: others, FREQ: 1
WORD: bonasera, FREQ: 1
WORD: cardinal, FREQ: 1
WORD: lamberto, FREQ: 1
WORD: lucy, FREQ: 1
WORD: mancini, FREQ: 1
WORD: mickey, FREQ: 1
WORD: billy, FREQ: 1
WORD: arsdale, FREQ: 1
WORD: aldo, FREQ: 1
WORD: trapani, FREQ: 1
WORD: speak, FREQ: 1
WORD: softly, FREQ: 1
WORD: promise, FREQ: 1
WORD: ll, FREQ: 1
WORD: remember, FREQ: 1
WORD: miscellaneous, FREQ: 1
WORD: minor, FREQ: 1
WORD: characters, FREQ: 1
WORD: mark, FREQ: 1
WORD: winegardner, FREQ: 1
WORD: edward, FREQ: 1
WORD: falco, FREQ: 1
WORD: families, FREQ: 1
WORD: effect, FREQ: 1
WORD: freshman, FREQ: 1
WORD: book, FREQ: 1
WORD: bellboy, FREQ: 1
WORD: playgirls, FREQ: 1
WORD: tonight, FREQ: 1
WORD: sure, FREQ: 1
WORD: battle, FREQ: 1
WORD: beyond, FREQ: 1
WORD: sun, FREQ: 1
WORD: dementia, FREQ: 1
WORD: big, FREQ: 1
WORD: boy, FREQ: 1
WORD: finian, FREQ: 1
WORD: rainbow, FREQ: 1
WORD: conversation, FREQ: 1
WORD: apocalypse, FREQ: 1
WORD: redux, FREQ: 1
WORD: outsiders, FREQ: 1
WORD: rumble, FREQ: 1
WORD: fish, FREQ: 1
WORD: cotton, FREQ: 1
WORD: club, FREQ: 1
WORD: captain, FREQ: 1
WORD: eo, FREQ: 1
WORD: peggy, FREQ: 1
WORD: sue, FREQ: 1
WORD: got, FREQ: 1
WORD: married, FREQ: 1
WORD: gardens, FREQ: 1
WORD: tucker, FREQ: 1
WORD: dream, FREQ: 1
WORD: segment, FREQ: 1
WORD: zoë, FREQ: 1
WORD: bram, FREQ: 1
WORD: stoker, FREQ: 1
WORD: dracula, FREQ: 1
WORD: rainmaker, FREQ: 1
WORD: tetro, FREQ: 1
WORD: twixt, FREQ: 1
WORD: burning, FREQ: 1
WORD: condemned, FREQ: 1
WORD: gatsby, FREQ: 1
WORD: graffiti, FREQ: 1
WORD: junky, FREQ: 1
WORD: christmas, FREQ: 1
WORD: shelley, FREQ: 1
WORD: frankenstein, FREQ: 1
WORD: juan, FREQ: 1
WORD: demarco, FREQ: 1
WORD: lani, FREQ: 1
WORD: loa, FREQ: 1
WORD: passage, FREQ: 1
WORD: florentine, FREQ: 1
WORD: virgin, FREQ: 1
WORD: suicides, FREQ: 1
WORD: enterprises, FREQ: 1
WORD: rubicon, FREQ: 1
WORD: winery, FREQ: 1
WORD: presents, FREQ: 1
WORD: works, FREQ: 1
WORD: dark, FREQ: 1
WORD: arena, FREQ: 1
WORD: fortunate, FREQ: 1
WORD: pilgrim, FREQ: 1
WORD: runaway, FREQ: 1
WORD: davie, FREQ: 1
WORD: shaw, FREQ: 1
WORD: graves, FREQ: 1
WORD: munich, FREQ: 1
WORD: cleri, FREQ: 1
WORD: fools, FREQ: 1
WORD: die, FREQ: 1
WORD: carol, FREQ: 1
WORD: gino, FREQ: 1
WORD: earthquake, FREQ: 1
WORD: christopher, FREQ: 1
WORD: columbus, FREQ: 1
WORD: discovery, FREQ: 1
WORD: donner, FREQ: 1
WORD: cut, FREQ: 1
WORD: non, FREQ: 1
WORD: las, FREQ: 1
WORD: vegas, FREQ: 1
WORD: wings, FREQ: 1
WORD: broadway, FREQ: 1
WORD: melody, FREQ: 1
WORD: quiet, FREQ: 1
WORD: front, FREQ: 1
WORD: cimarron, FREQ: 1
WORD: grand, FREQ: 1
WORD: cavalcade, FREQ: 1
WORD: happened, FREQ: 1
WORD: mutiny, FREQ: 1
WORD: bounty, FREQ: 1
WORD: ziegfeld, FREQ: 1
WORD: emile, FREQ: 1
WORD: zola, FREQ: 1
WORD: gone, FREQ: 1
WORD: wind, FREQ: 1
WORD: rebecca, FREQ: 1
WORD: green, FREQ: 1
WORD: valley, FREQ: 1
WORD: miniver, FREQ: 1
WORD: casablanca, FREQ: 1
WORD: going, FREQ: 1
WORD: way, FREQ: 1
WORD: lost, FREQ: 1
WORD: weekend, FREQ: 1
WORD: gentleman, FREQ: 1
WORD: hamlet, FREQ: 1
WORD: earth, FREQ: 1
WORD: eternity, FREQ: 1
WORD: waterfront, FREQ: 1
WORD: marty, FREQ: 1
WORD: days, FREQ: 1
WORD: bridge, FREQ: 1
WORD: river, FREQ: 1
WORD: kwai, FREQ: 1
WORD: gigi, FREQ: 1
WORD: ben, FREQ: 1
WORD: hur, FREQ: 1
WORD: west, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: arabia, FREQ: 1
WORD: jones, FREQ: 1
WORD: fair, FREQ: 1
WORD: lady, FREQ: 1
WORD: seasons, FREQ: 1
WORD: heat, FREQ: 1
WORD: oliver, FREQ: 1
WORD: midnight, FREQ: 1
WORD: cowboy, FREQ: 1
WORD: french, FREQ: 1
WORD: connection, FREQ: 1
WORD: sting, FREQ: 1
WORD: flew, FREQ: 1
WORD: cuckoo, FREQ: 1
WORD: nest, FREQ: 1
WORD: rocky, FREQ: 1
WORD: annie, FREQ: 1
WORD: hall, FREQ: 1
WORD: deer, FREQ: 1
WORD: hunter, FREQ: 1
WORD: vs, FREQ: 1
WORD: ordinary, FREQ: 1
WORD: chariots, FREQ: 1
WORD: fire, FREQ: 1
WORD: gandhi, FREQ: 1
WORD: endearment, FREQ: 1
WORD: amadeus, FREQ: 1
WORD: africa, FREQ: 1
WORD: platoon, FREQ: 1
WORD: driving, FREQ: 1
WORD: miss, FREQ: 1
WORD: daisy, FREQ: 1
WORD: dances, FREQ: 1
WORD: wolves, FREQ: 1
WORD: silence, FREQ: 1
WORD: lambs, FREQ: 1
WORD: unforgiven, FREQ: 1
WORD: schindler, FREQ: 1
WORD: forrest, FREQ: 1
WORD: gump, FREQ: 1
WORD: braveheart, FREQ: 1
WORD: patient, FREQ: 1
WORD: titanic, FREQ: 1
WORD: shakespeare, FREQ: 1
WORD: beauty, FREQ: 1
WORD: gladiator, FREQ: 1
WORD: beautiful, FREQ: 1
WORD: mind, FREQ: 1
WORD: chicago, FREQ: 1
