WORD: baþlýðýn, FREQ: 1
WORD: hikâyenin, FREQ: 1
WORD: merkezine, FREQ: 1
WORD: doðru, FREQ: 1
WORD: itecektir, FREQ: 1
WORD: suç, FREQ: 1
WORD: aileleri, FREQ: 1
WORD: savaþ, FREQ: 1
WORD: baþlayacaktýr, FREQ: 1
WORD: giren, FREQ: 1
WORD: senaryosunu, FREQ: 1
WORD: yazmýþ, FREQ: 1
WORD: yönetmiþ, FREQ: 1
WORD: önceleri, FREQ: 1
WORD: sylvester, FREQ: 1
WORD: stallone, FREQ: 1
WORD: düþünülmüþtü, FREQ: 1
WORD: picture, FREQ: 1
WORD: geçirilmesini, FREQ: 1
WORD: ödüllü, FREQ: 1
WORD: ediyordu, FREQ: 1
WORD: rolünü, FREQ: 1
WORD: yu, FREQ: 1
WORD: kastedederek, FREQ: 1
WORD: hýrçýn, FREQ: 1
WORD: delikanlýya, FREQ: 1
WORD: vereceðim, FREQ: 1
WORD: diyerek, FREQ: 1
WORD: vermiþtir, FREQ: 1
WORD: nitekim, FREQ: 1
WORD: efsanevi, FREQ: 1
WORD: yönetmenin, FREQ: 1
WORD: yüzünü, FREQ: 1
WORD: kara, FREQ: 1
WORD: çýkarmamýþtýr, FREQ: 1
WORD: muhteþem, FREQ: 1
WORD: oyunculukla, FREQ: 1
WORD: aday, FREQ: 1
WORD: olmuþtur, FREQ: 1
WORD: ý, FREQ: 1
WORD: aðýr, FREQ: 1
WORD: yaþlandýrma, FREQ: 1
WORD: makyajý, FREQ: 1
WORD: yapýlmýþtýr, FREQ: 1
WORD: carleone, FREQ: 1
WORD: canlandýrdýðý, FREQ: 1
WORD: yaþýndadýr, FREQ: 1
WORD: dalýnda, FREQ: 1
WORD: kazanmýþtý, FREQ: 1
WORD: kitlelere, FREQ: 1
WORD: ulaþamamýþtý, FREQ: 1
WORD: firma, FREQ: 1
WORD: baþarýlý, FREQ: 1
WORD: olacaðýndan, FREQ: 1
WORD: emin, FREQ: 1
WORD: olamadýðý, FREQ: 1
WORD: oldukça, FREQ: 1
WORD: düþük, FREQ: 1
WORD: bütçeyle, FREQ: 1
WORD: çekimleri, FREQ: 1
WORD: aðustos, FREQ: 1
WORD: tarihleri, FREQ: 1
WORD: arasýnda, FREQ: 1
WORD: yapýldý, FREQ: 1
WORD: çekimler, FREQ: 1
WORD: gerginlikle, FREQ: 1
WORD: baþladý, FREQ: 1
WORD: sebebi, FREQ: 1
WORD: ettiði, FREQ: 1
WORD: harcamanýn, FREQ: 1
WORD: gereksiz, FREQ: 1
WORD: bulunmasý, FREQ: 1
WORD: idi, FREQ: 1
WORD: romanýn, FREQ: 1
WORD: yazarý, FREQ: 1
WORD: senaryoyu, FREQ: 1
WORD: yazdý, FREQ: 1
WORD: çekimlere, FREQ: 1
WORD: katýldý, FREQ: 1
WORD: günü, FREQ: 1
WORD: girdi, FREQ: 1
WORD: hafta, FREQ: 1
WORD: toplamda, FREQ: 1
WORD: ulaþtý, FREQ: 1
WORD: yeniden, FREQ: 1
WORD: gösterimlerle, FREQ: 1
WORD: itibariyle, FREQ: 1
WORD: çapýnda, FREQ: 1
WORD: rekorlarýn, FREQ: 1
WORD: alt, FREQ: 1
WORD: olmasý, FREQ: 1
WORD: anlamýna, FREQ: 1
WORD: geliyordu, FREQ: 1
WORD: rekoru, FREQ: 1
WORD: jaws, FREQ: 1
WORD: geçilene, FREQ: 1
WORD: elinde, FREQ: 1
WORD: tuttu, FREQ: 1
WORD: i?kiz, FREQ: 1
WORD: kýz, FREQ: 1
WORD: andrew, FREQ: 1
WORD: johhny, FREQ: 1
WORD: antonio, FREQ: 1
WORD: mother, FREQ: 1
WORD: theresa, FREQ: 1
WORD: victor, FREQ: 1
WORD: paolo, FREQ: 1
WORD: carmella, FREQ: 1
WORD: federico, FREQ: 1
WORD: constanzia, FREQ: 1
WORD: applonia, FREQ: 1
WORD: üç, FREQ: 1
WORD: kazandý, FREQ: 1
WORD: ayrý, FREQ: 1
WORD: dalda, FREQ: 1
WORD: adayý, FREQ: 1
WORD: bunlarýn, FREQ: 1
WORD: dýþýnda, FREQ: 1
WORD: altýn, FREQ: 1
WORD: küre, FREQ: 1
WORD: grammy, FREQ: 1
WORD: festivalden, FREQ: 1
WORD: ödülle, FREQ: 1
WORD: ayrýldý, FREQ: 1
WORD: verilen, FREQ: 1
WORD: nü, FREQ: 1
WORD: özellikle, FREQ: 1
WORD: hollywood, FREQ: 1
WORD: kýzýlderililere, FREQ: 1
WORD: uyguladýðý, FREQ: 1
WORD: ayrýmcýlýðý, FREQ: 1
WORD: gerekçe, FREQ: 1
WORD: göstererek, FREQ: 1
WORD: reddetti, FREQ: 1
WORD: repliði, FREQ: 1
WORD: reddedemeyeceði, FREQ: 1
WORD: yapacaðým, FREQ: 1
WORD: tarihinin, FREQ: 1
WORD: gönderme, FREQ: 1
WORD: repliklerinden, FREQ: 1
WORD: haline, FREQ: 1
WORD: geldi, FREQ: 1
WORD: yaptýðý, FREQ: 1
WORD: ankette, FREQ: 1
WORD: hatýrlanan, FREQ: 1
WORD: replik, FREQ: 1
WORD: seçildi, FREQ: 1
WORD: ardýndan, FREQ: 1
WORD: çekilecek, FREQ: 1
WORD: filmlerine, FREQ: 1
WORD: önayak, FREQ: 1
WORD: stüdyolarýnda, FREQ: 1
WORD: baþrolünde, FREQ: 1
WORD: oynadý, FREQ: 1
WORD: oynadýðý, FREQ: 1
WORD: komiser, FREQ: 1
WORD: mark, FREQ: 1
WORD: mccluskey, FREQ: 1
WORD: sally, FREQ: 1
WORD: lenny, FREQ: 1
WORD: montana, FREQ: 1
WORD: martino, FREQ: 1
WORD: ölmeden, FREQ: 1
WORD: sesi, FREQ: 1
WORD: yüz, FREQ: 1
WORD: oyuncularla, FREQ: 1
WORD: görüþmeler, FREQ: 1
WORD: sonucunda, FREQ: 1
WORD: onlarla, FREQ: 1
WORD: anlaþmaya, FREQ: 1
WORD: varýldý, FREQ: 1
WORD: seslendirmeyi, FREQ: 1
WORD: kabul, FREQ: 1
WORD: dahil, FREQ: 1
WORD: olmadý, FREQ: 1
WORD: rol, FREQ: 1
WORD: almýþ, FREQ: 1
WORD: görev, FREQ: 1
WORD: yapmýþ, FREQ: 1
WORD: hiçbir, FREQ: 1
WORD: kiþinin, FREQ: 1
WORD: yardýmýný, FREQ: 1
WORD: almadan, FREQ: 1
WORD: yaptý, FREQ: 1
WORD: eksiklikler, FREQ: 1
WORD: taþýdý, FREQ: 1
WORD: þikayet, FREQ: 1
WORD: eden, FREQ: 1
WORD: kiþilerden, FREQ: 1
WORD: biriydi, FREQ: 1
WORD: çýktý, FREQ: 1
WORD: sevenler, FREQ: 1
WORD: ilgiyle, FREQ: 1
WORD: karþýlandý, FREQ: 1
WORD: istediði, FREQ: 1
WORD: satmadý, FREQ: 1
WORD: dolayý, FREQ: 1
WORD: konsollar, FREQ: 1
WORD: çýkartmaya, FREQ: 1
WORD: edilerek, FREQ: 1
WORD: dökülen, FREQ: 1
WORD: geri, FREQ: 1
WORD: alýnmaya, FREQ: 1
WORD: çalýþýldý, FREQ: 1
WORD: oyuncularýn, FREQ: 1
WORD: þikayeti, FREQ: 1
WORD: emek, FREQ: 1
WORD: sarfedilmediðinin, FREQ: 1
WORD: görülmesiydi, FREQ: 1
WORD: oyunda, FREQ: 1
WORD: detay, FREQ: 1
WORD: yoktu, FREQ: 1
WORD: çabuk, FREQ: 1
WORD: bitiyordu, FREQ: 1
WORD: þu, FREQ: 1
WORD: an, FREQ: 1
WORD: düzeltme, FREQ: 1
WORD: paketi, FREQ: 1
WORD: çalýþtýðý, FREQ: 1
WORD: biliniyor, FREQ: 1
WORD: kaynak, FREQ: 1
WORD: belirtilmeli, FREQ: 1
WORD: ekim, FREQ: 1
WORD: https, FREQ: 1
WORD: wiki, FREQ: 1
WORD: aralýk, FREQ: 1
WORD: muhtemelen, FREQ: 1
WORD: duymadýðýnýz, FREQ: 1
WORD: þey, FREQ: 1
WORD: kamera, FREQ: 1
WORD: arkasý, FREQ: 1
WORD: fotoðraflarý, FREQ: 1
WORD: sinemia, FREQ: 1
WORD: release, FREQ: 1
WORD: info, FREQ: 1
WORD: eriþilmiþtir, FREQ: 1
WORD: filmsite, FREQ: 1
WORD: nndb, FREQ: 1
WORD: türkçe, FREQ: 1
WORD: sinemalar, FREQ: 1
WORD: profili, FREQ: 1
WORD: fragman, FREQ: 1
WORD: efsanesi, FREQ: 1
WORD: kitaplar, FREQ: 1
WORD: döndü, FREQ: 1
WORD: i?ntikamý, FREQ: 1
WORD: oyunlar, FREQ: 1
WORD: apollonia, FREQ: 1
WORD: vitelli, FREQ: 1
WORD: carmela, FREQ: 1
WORD: ciccio, FREQ: 1
WORD: dostlarý, FREQ: 1
WORD: genco, FREQ: 1
WORD: abbandando, FREQ: 1
WORD: willie, FREQ: 1
WORD: cicci, FREQ: 1
WORD: pentangeli, FREQ: 1
WORD: tommy, FREQ: 1
WORD: paulie, FREQ: 1
WORD: gatto, FREQ: 1
WORD: marino, FREQ: 1
WORD: rocco, FREQ: 1
WORD: lampone, FREQ: 1
WORD: molinari, FREQ: 1
WORD: sal, FREQ: 1
WORD: narducci, FREQ: 1
WORD: ritchie, FREQ: 1
WORD: nobilio, FREQ: 1
WORD: tommasino, FREQ: 1
WORD: tramonti, FREQ: 1
WORD: düþmanlarý, FREQ: 1
WORD: hyman, FREQ: 1
WORD: roth, FREQ: 1
WORD: fanucci, FREQ: 1
WORD: forlenza, FREQ: 1
WORD: nick, FREQ: 1
WORD: geraci, FREQ: 1
WORD: moe, FREQ: 1
WORD: greene, FREQ: 1
WORD: joe, FREQ: 1
WORD: lucadello, FREQ: 1
WORD: ola, FREQ: 1
WORD: rosato, FREQ: 1
WORD: louie, FREQ: 1
WORD: stracci, FREQ: 1
WORD: bruno, FREQ: 1
WORD: philip, FREQ: 1
WORD: joey, FREQ: 1
WORD: zasa, FREQ: 1
WORD: altobello, FREQ: 1
WORD: momo, FREQ: 1
WORD: barone, FREQ: 1
WORD: diðerleri, FREQ: 1
WORD: amerigo, FREQ: 1
WORD: bonasera, FREQ: 1
WORD: pat, FREQ: 1
WORD: geary, FREQ: 1
WORD: cardinal, FREQ: 1
WORD: lamberto, FREQ: 1
WORD: lucy, FREQ: 1
WORD: mancini, FREQ: 1
WORD: danny, FREQ: 1
WORD: mickey, FREQ: 1
WORD: billy, FREQ: 1
WORD: van, FREQ: 1
WORD: arsdale, FREQ: 1
WORD: aldo, FREQ: 1
WORD: trapani, FREQ: 1
WORD: volpe, FREQ: 1
WORD: muhtelif, FREQ: 1
WORD: edward, FREQ: 1
WORD: falco, FREQ: 1
WORD: akademi, FREQ: 1
WORD: batý, FREQ: 1
WORD: yakasýnýn, FREQ: 1
WORD: arabistanlý, FREQ: 1
WORD: lawrence, FREQ: 1
WORD: jones, FREQ: 1
WORD: tatlý, FREQ: 1
WORD: meleðim, FREQ: 1
WORD: neþeli, FREQ: 1
WORD: devrin, FREQ: 1
WORD: adamý, FREQ: 1
WORD: gecenin, FREQ: 1
WORD: sýcaðýnda, FREQ: 1
WORD: oliver, FREQ: 1
WORD: geceyarýsý, FREQ: 1
WORD: kovboyu, FREQ: 1
WORD: general, FREQ: 1
WORD: kanunun, FREQ: 1
WORD: kuvveti, FREQ: 1
WORD: belalýlar, FREQ: 1
WORD: guguk, FREQ: 1
WORD: kuþu, FREQ: 1
WORD: rocky, FREQ: 1
WORD: annie, FREQ: 1
WORD: hall, FREQ: 1
WORD: avcý, FREQ: 1
WORD: sýradan, FREQ: 1
WORD: i?nsanlar, FREQ: 1
WORD: tam, FREQ: 1
WORD: liste ·, FREQ: 1
WORD: yapýmcý, FREQ: 2
WORD: albert, FREQ: 2
WORD: adlý, FREQ: 2
WORD: castellano, FREQ: 2
WORD: abe, FREQ: 2
WORD: vigoda, FREQ: 2
WORD: sterling, FREQ: 2
WORD: hayden, FREQ: 2
WORD: talia, FREQ: 2
WORD: shire, FREQ: 2
WORD: marley, FREQ: 2
WORD: conte, FREQ: 2
WORD: gianni, FREQ: 2
WORD: lettieri, FREQ: 2
WORD: müzik, FREQ: 2
WORD: nino, FREQ: 2
WORD: rota, FREQ: 2
WORD: stüdyo, FREQ: 2
WORD: sinema, FREQ: 2
WORD: yýlý, FREQ: 2
WORD: süre, FREQ: 2
WORD: devam, FREQ: 2
WORD: hakkýnda, FREQ: 2
WORD: yönettiði, FREQ: 2
WORD: filmde, FREQ: 2
WORD: hikâyesi, FREQ: 2
WORD: savaþý, FREQ: 2
WORD: yýl, FREQ: 2
WORD: te, FREQ: 2
WORD: gelmiþ, FREQ: 2
WORD: geçmiþ, FREQ: 2
WORD: üst, FREQ: 2
WORD: sýradadýr, FREQ: 2
WORD: sýrada, FREQ: 2
WORD: enstitüsü, FREQ: 2
WORD: nün, FREQ: 2
WORD: aldýðý, FREQ: 2
WORD: konu, FREQ: 2
WORD: soy, FREQ: 2
WORD: aðacý, FREQ: 2
WORD: ödüller, FREQ: 2
WORD: etkileri, FREQ: 2
WORD: baþlýca, FREQ: 2
WORD: video, FREQ: 2
WORD: kaynaklar, FREQ: 2
WORD: dýþ, FREQ: 2
WORD: baðlantýlar, FREQ: 2
WORD: olduðu, FREQ: 2
WORD: asýllý, FREQ: 2
WORD: meþhur, FREQ: 2
WORD: iliþkileri, FREQ: 2
WORD: türk, FREQ: 2
WORD: solozzo, FREQ: 2
WORD: den, FREQ: 2
WORD: iliþkilerini, FREQ: 2
WORD: kendisine, FREQ: 2
WORD: teklif, FREQ: 2
WORD: göre, FREQ: 2
WORD: gözden, FREQ: 2
WORD: ye, FREQ: 2
WORD: tüm, FREQ: 2
WORD: günler, FREQ: 2
WORD: bilinen, FREQ: 2
WORD: oðlu, FREQ: 2
WORD: arasýndaki, FREQ: 2
WORD: yönetildi, FREQ: 2
WORD: redford, FREQ: 2
WORD: oynamasý, FREQ: 2
WORD: istiyordu, FREQ: 2
WORD: genç, FREQ: 2
WORD: tony, FREQ: 2
WORD: ýsrar, FREQ: 2
WORD: rolü, FREQ: 2
WORD: sicilyalý, FREQ: 2
WORD: sadece, FREQ: 2
WORD: patton, FREQ: 2
WORD: çekildi, FREQ: 2
WORD: giþe, FREQ: 2
WORD: geliri, FREQ: 2
WORD: frank, FREQ: 2
WORD: andolini, FREQ: 2
WORD: hagen, FREQ: 2
WORD: sandra, FREQ: 2
WORD: mary, FREQ: 2
WORD: oldu, FREQ: 2
WORD: ödülü, FREQ: 2
WORD: karþý, FREQ: 2
WORD: yapýlan, FREQ: 2
WORD: karakter, FREQ: 2
WORD: connie, FREQ: 2
WORD: fredo, FREQ: 2
WORD: pete, FREQ: 2
WORD: clemenza, FREQ: 2
WORD: emilio, FREQ: 2
WORD: barzini, FREQ: 2
WORD: virgil, FREQ: 2
WORD: sollozzo, FREQ: 2
WORD: salvatore, FREQ: 2
WORD: tessio, FREQ: 2
WORD: luca, FREQ: 2
WORD: brasi, FREQ: 2
WORD: jack, FREQ: 2
WORD: woltz, FREQ: 2
WORD: game, FREQ: 2
WORD: haklarý, FREQ: 2
WORD: satýn, FREQ: 2
WORD: alýndý, FREQ: 2
WORD: yeni, FREQ: 2
WORD: üzerinde, FREQ: 2
WORD: www, FREQ: 2
WORD: beyazperde, FREQ: 2
WORD: mayýs, FREQ: 2
WORD: kaynaðýndan, FREQ: 2
WORD: arþivlendi, FREQ: 2
WORD: archive, FREQ: 2
WORD: eriþim, FREQ: 2
WORD: national, FREQ: 2
WORD: registry, FREQ: 2
WORD: wikipedia, FREQ: 2
WORD: vincent, FREQ: 2
WORD: neri, FREQ: 2
WORD: tartaglia, FREQ: 2
WORD: shea, FREQ: 2
WORD: bölüm, FREQ: 2
WORD: kramer, FREQ: 2
WORD: bakýnýz, FREQ: 3
WORD: oyuncular, FREQ: 3
WORD: james, FREQ: 3
WORD: caan, FREQ: 3
WORD: duvall, FREQ: 3
WORD: diane, FREQ: 3
WORD: keaton, FREQ: 3
WORD: cazale, FREQ: 3
WORD: russo, FREQ: 3
WORD: carmine, FREQ: 3
WORD: yapým, FREQ: 3
WORD: mart, FREQ: 3
WORD: fazla, FREQ: 3
WORD: dünya, FREQ: 3
WORD: ta, FREQ: 3
WORD: i?talyan, FREQ: 3
WORD: gösterime, FREQ: 3
WORD: amerikan, FREQ: 3
WORD: senaryo, FREQ: 3
WORD: tarihi, FREQ: 3
WORD: olarak, FREQ: 3
WORD: birlikte, FREQ: 3
WORD: politikacýlar, FREQ: 3
WORD: uyuþturucu, FREQ: 3
WORD: dolar, FREQ: 3
WORD: elde, FREQ: 3
WORD: ilk, FREQ: 3
WORD: sonny, FREQ: 3
WORD: önce, FREQ: 3
WORD: hiç, FREQ: 3
WORD: etti, FREQ: 3
WORD: fontane, FREQ: 3
WORD: tom, FREQ: 3
WORD: santino, FREQ: 3
WORD: kay, FREQ: 3
WORD: adams, FREQ: 3
WORD: anthony, FREQ: 3
WORD: johnny, FREQ: 3
WORD: oyuna, FREQ: 3
WORD: iii, FREQ: 3
WORD: tarihinde, FREQ: 3
WORD: http, FREQ: 3
WORD: albüm, FREQ: 3
WORD: diðer, FREQ: 4
WORD: uyarlama, FREQ: 4
WORD: richard, FREQ: 4
WORD: pictures, FREQ: 4
WORD: abd, FREQ: 4
WORD: i?ngilizce, FREQ: 4
WORD: nýn, FREQ: 4
WORD: birçok, FREQ: 4
WORD: imdb, FREQ: 4
WORD: listesinde, FREQ: 4
WORD: erkek, FREQ: 4
WORD: oyunu, FREQ: 4
WORD: ailesi, FREQ: 4
WORD: para, FREQ: 4
WORD: yi, FREQ: 4
WORD: usd, FREQ: 4
WORD: carlo, FREQ: 4
WORD: rizzi, FREQ: 4
WORD: ea, FREQ: 4
WORD: games, FREQ: 4
WORD: web, FREQ: 4
WORD: için, FREQ: 5
WORD: robert, FREQ: 5
WORD: john, FREQ: 5
WORD: paramount, FREQ: 5
WORD: ayrýca, FREQ: 5
WORD: çok, FREQ: 5
WORD: iyi, FREQ: 5
WORD: com, FREQ: 5
WORD: filmler, FREQ: 5
WORD: vito, FREQ: 5
WORD: aile, FREQ: 5
WORD: büyük, FREQ: 5
WORD: org, FREQ: 5
WORD: filmin, FREQ: 6
WORD: new, FREQ: 6
WORD: york, FREQ: 6
WORD: oyuncu, FREQ: 6
WORD: yýlýnda, FREQ: 6
WORD: godfather, FREQ: 7
WORD: marlon, FREQ: 7
WORD: filmi, FREQ: 7
WORD: oscar, FREQ: 7
WORD: milyon, FREQ: 7
WORD: michael, FREQ: 7
WORD: oyun, FREQ: 7
WORD: the, FREQ: 8
WORD: mario, FREQ: 8
WORD: puzo, FREQ: 8
WORD: ii, FREQ: 8
WORD: tarafýndan, FREQ: 9
WORD: brando, FREQ: 9
WORD: olan, FREQ: 9
WORD: francis, FREQ: 10
WORD: ford, FREQ: 10
WORD: i?yi, FREQ: 10
WORD: kaynaðý, FREQ: 10
WORD: pacino, FREQ: 11
WORD: al, FREQ: 12
WORD: don, FREQ: 16
WORD: coppola, FREQ: 17
WORD: film, FREQ: 20
WORD: deðiþtir, FREQ: 20
WORD: baba, FREQ: 28
WORD: corleone, FREQ: 43
