WORD: baþlýðýn, FREQ: 1
WORD: kaynaðýndan, FREQ: 2
WORD: arþivlendi, FREQ: 2
WORD: archive, FREQ: 2
WORD: eriþim, FREQ: 2
WORD: registry, FREQ: 2
WORD: wikipedia, FREQ: 2
WORD: imdb, FREQ: 2
WORD: anthony, FREQ: 2
WORD: vincent, FREQ: 2
WORD: neri, FREQ: 2
WORD: johnny, FREQ: 2
WORD: carlo, FREQ: 2
WORD: tartaglia, FREQ: 2
WORD: shea, FREQ: 2
WORD: bölüm, FREQ: 2
WORD: kramer, FREQ: 2
WORD: bakýnýz, FREQ: 3
WORD: oyuncular, FREQ: 3
WORD: al, FREQ: 3
WORD: michael, FREQ: 3
WORD: nino, FREQ: 3
WORD: rota, FREQ: 3
WORD: carmine, FREQ: 3
WORD: i?ngilizce, FREQ: 3
WORD: national, FREQ: 3
WORD: tarihi, FREQ: 3
WORD: com, FREQ: 3
WORD: http, FREQ: 3
WORD: aile, FREQ: 3
WORD: albüm, FREQ: 3
WORD: part, FREQ: 4
WORD: mario, FREQ: 4
WORD: puzo, FREQ: 4
WORD: niro, FREQ: 4
WORD: iii, FREQ: 4
WORD: ayrýca, FREQ: 4
WORD: web, FREQ: 4
WORD: org, FREQ: 4
WORD: godfather, FREQ: 5
WORD: vito, FREQ: 5
WORD: don, FREQ: 5
WORD: the, FREQ: 6
WORD: francis, FREQ: 6
WORD: ford, FREQ: 6
WORD: robert, FREQ: 6
WORD: kaynaðý, FREQ: 6
WORD: oscarý, FREQ: 6
WORD: coppola, FREQ: 7
WORD: i?yi, FREQ: 8
WORD: ii, FREQ: 10
WORD: film, FREQ: 11
WORD: deðiþtir, FREQ: 12
WORD: corleone, FREQ: 23
WORD: baba, FREQ: 25
